x	f(x)	lagrange_uniform(x)	newton_uniform(x)	lagrange_chebyshev(x)	newton_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	0.9999999999999978	1.782282105531277	1.7822821055312783
-6.282185307179586	0.9910403921519204	14.514088909976834	14.514088909976778	1.7209506685940317	1.720950668594033
-6.281185307179586	0.9821611384315042	27.87516468824577	27.875164688245675	1.6607988538205711	1.6607988538205702
-6.280185307179585	0.9733615963131236	41.08432688699375	41.08432688699365	1.6018132143348602	1.6018132143348613
-6.279185307179585	0.9646411269266821	54.142669031548586	54.14266903154841	1.5439804056691322	1.5439804056691324
-6.278185307179585	0.9559990950620488	67.05127864714358	67.05127864714373	1.4872871851992369	1.4872871851992373
-6.277185307179584	0.947434869173069	79.81123728558529	79.81123728558535	1.4317204115824187	1.4317204115824187
-6.276185307179584	0.9389478213810621	92.42362055181859	92.42362055181871	1.3772670441974484	1.3772670441974497
-6.275185307179584	0.9305373274777262	104.88949813039878	104.88949813039858	1.323914142587143	1.3239141425871428
-6.274185307179583	0.9222027669276485	117.20993381186055	117.2099338118605	1.2716488659032226	1.271648865903223
-6.273185307179583	0.9139435228702784	129.3859855189948	129.3859855189945	1.2204584723535603	1.2204584723535594
-6.272185307179583	0.9057589821214236	141.41870533302256	141.41870533302207	1.1703303186517404	1.170330318651741
-6.271185307179582	0.8976485351743219	153.30913951967594	153.30913951967568	1.1212518594689869	1.1212518594689882
-6.270185307179582	0.8896115762001557	165.05832855518085	165.05832855518122	1.0732106468884053	1.0732106468884053
-6.269185307179582	0.8816475030481965	176.66730715214524	176.66730715214496	1.0261943298615457	1.0261943298615455
-6.268185307179581	0.8737557172455042	188.13710428534458	188.13710428534446	0.9801906536673006	0.9801906536673008
-6.267185307179581	0.8659356239960991	199.46874321742217	199.46874321742175	0.935187459373093	0.9351874593730934
-6.2661853071795806	0.8581866321798003	210.66324152448433	210.66324152448388	0.8911726832983693	0.8911726832983694
-6.26518530717958	0.8505081543505892	221.72161112160643	221.72161112160626	0.8481343564803839	0.848134356480384
-6.26418530717958	0.8428996067345612	232.64485828824132	232.6448582882405	0.8060606041422727	0.8060606041422738
