x	error_lagrange_uniform	error_lagrange_chebyshev	error_newton_uniform	error_newton_chebyshev
-6.283185307179586	0	0	0.7822821055312792	0.7822821055312805
-6.282185307179586	13.523048517824915	13.523048517824858	0.7299102764421113	0.7299102764421126
-6.281185307179586	26.893003549814267	26.89300354981417	0.6786377153890669	0.678637715389066
-6.280185307179585	40.110965290680625	40.110965290680525	0.6284516180217367	0.6284516180217378
-6.279185307179585	53.178027904621906	53.17802790462173	0.5793392787424501	0.5793392787424503
-6.278185307179585	66.09527955208152	66.09527955208168	0.531288090137188	0.5312880901371885
-6.277185307179584	78.86380241641223	78.86380241641228	0.48428554240934973	0.48428554240934973
-6.276185307179584	91.48467273043752	91.48467273043765	0.43831922281638624	0.4383192228163876
-6.275185307179584	103.95896080292106	103.95896080292086	0.3933768151094168	0.3933768151094166
-6.274185307179583	116.2877310449329	116.28773104493284	0.3494460989755741	0.34944609897557455
-6.273185307179583	128.47204199612452	128.4720419961242	0.30651494948328195	0.30651494948328106
-6.272185307179583	140.51294635090113	140.51294635090065	0.26457133653031684	0.2645713365303175
-6.271185307179582	152.41149098450163	152.41149098450137	0.223603324294665	0.22360332429466634
-6.270185307179582	164.16871697898068	164.16871697898105	0.18359907068824954	0.18359907068824954
-6.269185307179582	175.78565964909706	175.78565964909677	0.14454682681334918	0.14454682681334896
-6.268185307179581	187.26334856809908	187.26334856809896	0.10643493642179647	0.10643493642179669
-6.267185307179581	198.60280759342606	198.60280759342564	0.06925183537699386	0.06925183537699431
-6.2661853071795806	209.80505489230453	209.80505489230407	0.032986051118569004	0.032986051118569115
-6.26518530717958	220.87110296725584	220.87110296725567	0.0023737978702053075	0.0023737978702051965
-6.26418530717958	231.80195868150676	231.80195868150594	0.03683900259228856	0.03683900259228745
-6.2631853071795796	242.5986232843048	242.5986232843044	0.07042076406410835	0.07042076406410802
-6.262185307179579	253.2620924361439	253.26209243614346	0.10313019384004829	0.10313019384004796
-6.261185307179579	263.7933562338912	263.7933562338911	0.13497831453434317	0.13497831453434284
-6.2601853071795786	274.1933992358253	274.19339923582515	0.16597606034034684	0.1659760603403465
-6.259185307179578	284.46320048657543	284.4632004865757	0.19613427754709178	0.19613427754709112
-6.258185307179578	294.60373354197725	294.6037335419772	0.2254637250533219	0.22546372505332146
