x	error_lagrange_uniform	error_lagrange_chebyshev	error_newton_uniform	error_newton_chebyshev
-6.283185307179586	0	0	1.844917412145654	1.8449174121456555
-6.282185307179586	1.8994219996585577	1.899421999658559	1.7700287353385613	1.770028735338562
-6.281185307179586	3.783352621980744	3.7833526219807396	1.6960798307514064	1.6960798307514064
-6.280185307179585	5.651869134174727	5.651869134174725	1.6230642240859585	1.6230642240859594
-6.279185307179585	7.505048523399432	7.505048523399425	1.5509754700244698	1.5509754700244698
-6.278185307179585	9.342967497523869	9.342967497523848	1.4798071521556118	1.4798071521556113
-6.277185307179584	11.165702485885372	11.165702485885342	1.4095528829001907	1.4095528829001913
-6.276185307179584	12.973329640046673	12.97332964004664	1.340206303436524	1.3402063034365241
-6.275185307179584	14.765924834551843	14.765924834551852	1.2717610836253959	1.2717610836253974
-6.274185307179583	16.543563667681234	16.543563667681234	1.2042109219348194	1.2042109219348198
-6.273185307179583	18.306321462204885	18.306321462204906	1.1375495453644218	1.1375495453644222
-6.272185307179583	20.05427326613524	20.054273266135223	1.0717707093695492	1.0717707093695485
-6.271185307179582	21.787493853478285	21.7874938534782	1.0068681977851182	1.0068681977851177
-6.270185307179582	23.506057724983734	23.506057724983712	0.9428358227490974	0.9428358227490975
-6.269185307179582	25.21003910889439	25.210039108894378	0.8796674246257928	0.8796674246257924
-6.268185307179581	26.899511961693477	26.89951196169337	0.8173568719288667	0.817356871928866
-6.267185307179581	28.574549968851247	28.574549968851244	0.7558980612440159	0.7558980612440165
-6.2661853071795806	30.235226545571106	30.23522654557109	0.6952849171514901	0.6952849171514911
-6.26518530717958	31.88161483753304	31.881614837532997	0.6355113921483129	0.6355113921483126
-6.26418530717958	33.5137877216371	33.5137877216371	0.5765714665702664	0.5765714665702664
-6.2631853071795796	35.13181780674529	35.13181780674524	0.5184591485136996	0.5184591485136996
-6.262185307179579	36.735777434421784	36.7357774344218	0.46116847375700887	0.46116847375700903
-6.261185307179579	38.32573867967318	38.32573867967319	0.4046935056819923	0.40469350568199286
-6.2601853071795786	39.90177335168569	39.901773351685726	0.349028335194989	0.3490283351949894
-6.259185307179578	41.46395299456313	41.46395299456302	0.2941670806477398	0.29416708064774055
-6.258185307179578	43.01234888806162	43.0123488880616	0.24010388775813696	0.24010388775813707
-6.2571853071795775	44.547032048325356	44.54703204832531	0.1868329295307406	0.1868329295307406
-6.256185307179577	46.068073228618914	46.06807322861884	0.13434840617711985	0.13434840617711963
-6.255185307179577	47.5755429200597	47.575542920059675	0.08264454503605034	0.08264454503605079
-6.2541853071795765	49.06951135234895	49.069511352348925	0.031715600493468	0.03171560049346789
-6.253185307179576	50.55004849450108	50.55004849450098	0.018444146097672198	0.018444146097672198
-6.252185307179576	52.0172240555719	52.01722405557177	0.06784038649768676	0.06784038649768687
-6.2511853071795755	53.471107485385865	53.47110748538578	0.11647878566068126	0.11647878566068137
