x	f(x)	lagrange_uniform(x)	newton_uniform(x)	lagrange_chebyshev(x)	newton_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	0.9999999999999978	0.06094394690632379	0.0609439469063238
-6.282185307179586	0.9910403921519204	0.9995967598961505	0.9995967598961507	0.06093921228241931	0.06093921228241932
-6.281185307179586	0.9821611384315042	0.9991936053715916	0.9991936053715916	0.060934478663339856	0.06093447866333984
-6.280185307179585	0.9733615963131236	0.9987905364263205	0.9987905364263203	0.06092974604908538	0.06092974604908538
-6.279185307179585	0.9646411269266821	0.9983875530603371	0.9983875530603371	0.06092501443965593	0.060925014439655936
-6.278185307179585	0.9559990950620488	0.9979846552736418	0.9979846552736419	0.060920283835051506	0.0609202838350515
-6.277185307179584	0.947434869173069	0.9975818430662345	0.9975818430662347	0.06091555423527207	0.060915554235272076
-6.276185307179584	0.9389478213810621	0.9971791164381154	0.9971791164381153	0.06091082564031767	0.06091082564031767
-6.275185307179584	0.9305373274777262	0.9967764753892838	0.9967764753892837	0.06090609805018828	0.06090609805018827
-6.274185307179583	0.9222027669276485	0.9963739199197401	0.9963739199197403	0.06090137146488388	0.060901371464883884
-6.273185307179583	0.9139435228702784	0.9959714500294848	0.9959714500294848	0.06089664588440451	0.06089664588440451
-6.272185307179583	0.9057589821214236	0.9955690657185173	0.9955690657185172	0.060891921308750145	0.060891921308750145
-6.271185307179582	0.8976485351743219	0.9951667669868376	0.9951667669868376	0.0608871977379208	0.0608871977379208
-6.270185307179582	0.8896115762001557	0.9947645538344458	0.994764553834446	0.06088247517191646	0.060882475171916466
-6.269185307179582	0.8816475030481965	0.9943624262613422	0.9943624262613422	0.060877753610737155	0.06087775361073715
-6.268185307179581	0.8737557172455042	0.9939603842675265	0.9939603842675265	0.060873033054382845	0.06087303305438284
-6.267185307179581	0.8659356239960991	0.9935584278529986	0.9935584278529987	0.060868313502853544	0.060868313502853544
-6.2661853071795806	0.8581866321798003	0.9931565570177588	0.9931565570177587	0.06086359495614926	0.06086359495614926
-6.26518530717958	0.8505081543505892	0.9927547717618068	0.9927547717618069	0.060858877414269985	0.060858877414269985
-6.26418530717958	0.8428996067345612	0.992353072085143	0.9923530720851429	0.060854160877215735	0.06085416087721573
-6.2631853071795796	0.8353604092275091	0.991951457987767	0.991951457987767	0.060849445344986486	0.060849445344986486
-6.262185307179579	0.8278899853920191	0.9915499294696788	0.9915499294696789	0.06084473081758225	0.06084473081758225
-6.261185307179579	0.8204877624542517	0.9911484865308788	0.9911484865308787	0.060840017295003025	0.06084001729500303
-6.2601853071795786	0.8131531713003357	0.9907471291713669	0.9907471291713666	0.06083530477724882	0.06083530477724882
-6.259185307179578	0.8058856464723042	0.9903458573911424	0.9903458573911424	0.060830593264319624	0.060830593264319624
-6.258185307179578	0.7986846261637454	0.9899446711902061	0.9899446711902062	0.060825882756215435	0.06082588275621544
-6.2571853071795775	0.7915495522150447	0.9895435705685579	0.9895435705685578	0.06082117325293628	0.060821173252936275
