x	error_lagrange_uniform	error_lagrange_chebyshev	error_newton_uniform	error_newton_chebyshev
-6.283185307179586	0	0	0.2203275859200382	0.22032758592003576
-6.282185307179586	8115917.4269745005	8115917.426974415	0.1497841298840401	0.14978412988403922
-6.281185307179586	15955333.724835347	15955333.724834932	0.08703716988298382	0.08703716988298471
-6.280185307179585	23524656.14404361	23524656.144043136	0.03157252238871855	0.03157252238871944
-6.279185307179585	30830170.96564676	30830170.96564543	0.01710004154322442	0.017100041543226085
-6.278185307179585	37878045.4783094	37878045.4783081	0.05944765271018215	0.059447652710182264
-6.277185307179584	44674329.92656219	44674329.926561	0.09591517551566275	0.09591517551566298
-6.276185307179584	51224959.430631585	51224959.430629805	0.1269260156317965	0.12692601563179584
-6.275185307179584	57535755.87823343	57535755.87823156	0.1528829041510834	0.15288290415108452
-6.274185307179583	63612429.78870557	63612429.78870498	0.17416865879609666	0.17416865879609733
-6.273185307179583	69460582.14984335	69460582.14984092	0.1911469227436543	0.19114692274365508
-6.272185307179583	75085706.22777797	75085706.22777578	0.2041628816087987	0.2041628816087978
-6.271185307179582	80493189.35030523	80493189.3503038	0.2135439591225422	0.21354395912254243
-6.270185307179582	85688314.66396582	85688314.6639629	0.2196004920261564	0.2196004920261574
-6.269185307179582	90676262.86524364	90676262.86524174	0.22262638469415663	0.2226263846941563
-6.268185307179581	95462113.90625577	95462113.90625297	0.22289974398723478	0.2228997439872351
-6.267185307179581	100050848.67521639	100050848.67521311	0.22068349482590666	0.22068349482590743
-6.2661853071795806	104447350.65206642	104447350.65206443	0.21622597696555135	0.21622597696555124
-6.26518530717958	108656407.53957313	108656407.53957199	0.2097615234431398	0.20976152344313947
-6.26418530717958	112682712.87022492	112682712.87022404	0.2015110211562059	0.20151102115620545
-6.2631853071795796	116530867.58926105	116530867.58925802	0.19168245402480166	0.1916824540248031
-6.262185307179579	120205381.6141354	120205381.61413416	0.18047142917752612	0.18047142917752756
-6.261185307179579	123710675.3707757	123710675.37077183	0.16806168659350718	0.16806168659350829
-6.2601853071795786	127051081.30686638	127051081.30686195	0.15462559262285214	0.15462559262285214
-6.259185307179578	130230845.38256307	130230845.38256142	0.14032461779894823	0.1403246177989479
-6.258185307179578	133254128.5388819	133254128.53887789	0.12530979934738962	0.12530979934738984
-6.2571853071795775	136125008.14404863	136125008.14404285	0.1097221887872688	0.1097221887872688
-6.256185307179577	138847479.418172	138847479.41817135	0.09369328501218332	0.0936932850121831
-6.255185307179577	141425456.83650565	141425456.8365019	0.07734545322991249	0.07734545322991304
-6.2541853071795765	143862775.5115079	143862775.5115062	0.0607923301312826	0.060792330131282935
