x	f(x)	lagrange_uniform(x)	newton_uniform(x)	lagrange_chebyshev(x)	newton_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	0.9999999999999978	2.501646278493289	2.5016462784932894
-6.282185307179586	0.9910403921519204	-5.514196869651034	-5.514196869651056	2.4128023071068845	2.412802307106883
-6.281185307179586	0.9821611384315042	-11.965347411287791	-11.965347411287826	2.3253883036937633	2.3253883036937637
-6.280185307179585	0.9733615963131236	-18.353833681839344	-18.35383368183946	2.2393907999194744	2.2393907999194744
-6.279185307179585	0.9646411269266821	-24.680036002293335	-24.680036002293406	2.1547964126330315	2.154796412633032
-6.278185307179585	0.9559990950620488	-30.9443329639536	-30.944332963953823	2.0715918434768783	2.0715918434768774
-6.277185307179584	0.947434869173069	-37.14710143468101	-37.14710143468122	1.989763878498181	1.9897638784981821
-6.276185307179584	0.9389478213810621	-43.288716565114136	-43.28871656511438	1.90929938776151	1.90929938776151
-6.275185307179584	0.9305373274777262	-49.369551794873445	-49.369551794873665	1.8301853249628193	1.8301853249628197
-6.274185307179583	0.9222027669276485	-55.389978858746154	-55.389978858746396	1.7524087270448194	1.7524087270448196
-6.273185307179583	0.9139435228702784	-61.35036779285348	-61.35036779285369	1.6759567138136602	1.6759567138136606
-6.272185307179583	0.9057589821214236	-67.2510869407996	-67.25108694079988	1.600816487556967	1.6008164875569675
-6.271185307179582	0.8976485351743219	-73.09250295980287	-73.09250295980321	1.5269753326631965	1.5269753326631972
-6.270185307179582	0.8896115762001557	-78.87498082680865	-78.87498082680897	1.4544206152423416	1.4544206152423411
-6.269185307179582	0.8816475030481965	-84.5988838445841	-84.59888384458456	1.3831397827479388	1.3831397827479388
-6.268185307179581	0.8737557172455042	-90.26457364779611	-90.2645736477965	1.3131203636004263	1.3131203636004274
-6.267185307179581	0.8659356239960991	-95.87241020906919	-95.8724102090695	1.2443499668117983	1.2443499668117983
-6.2661853071795806	0.8581866321798003	-101.4227518450279	-101.42275184502854	1.176816281611582	1.1768162816115815
-6.26518530717958	0.8505081543505892	-106.91595522232075	-106.91595522232141	1.110507077074132	1.1105070770741319
-6.26418530717958	0.8428996067345612	-112.35237536362524	-112.3523753636256	1.0454102017472309	1.0454102017472313
-6.2631853071795796	0.8353604092275091	-117.73236565363553	-117.73236565363601	0.9815135832819911	0.9815135832819916
-6.262185307179579	0.8278899853920191	-123.05627784503466	-123.05627784503561	0.9188052280640597	0.9188052280640598
-6.261185307179579	0.8204877624542517	-128.324462064447	-128.32446206444772	0.8572732208461221	0.8572732208461225
-6.2601853071795786	0.8131531713003357	-133.53726681837168	-133.53726681837256	0.7969057243817024	0.7969057243817029
-6.259185307179578	0.8058856464723042	-138.69503899910313	-138.69503899910376	0.7376909790602496	0.7376909790602498
-6.258185307179578	0.7986846261637454	-143.79812389062866	-143.79812389062945	0.6796173025435138	0.6796173025435134
-6.2571853071795775	0.7915495522150447	-148.84686517451445	-148.8468651745151	0.6226730894032041	0.622673089403204
-6.256185307179577	0.784479870108271	-153.84160493576772	-153.84160493576826	0.5668468107599323	0.5668468107599326
-6.255185307179577	0.7774750289617508	-158.78268366868696	-158.78268366868764	0.512127013923426	0.5121270139234266
-6.2541853071795765	0.7705344815242171	-163.6704402826923	-163.67044028269285	0.4585023220340191	0.45850232203401936
-6.253185307179576	0.7636576841686961	-168.50521210813773	-168.50521210813892	0.40596143370540944	0.40596143370541
-6.252185307179576	0.7568440968860612	-173.2873349021102	-173.28733490211127	0.3544931226686873	0.3544931226686879
-6.2511853071795755	0.7500931832781933	-178.01714285420522	-178.0171428542059	0.30408623741762164	0.3040862374176217
-6.250185307179575	0.7434044105509019	-182.6949685922902	-182.69496859229113	0.25472970085520596	0.25472970085520613
-6.249185307179575	0.7367772495064981	-187.321143188251	-187.32114318825177	0.20641250994146507	0.20641250994146532
-6.2481853071795745	0.7302111745360639	-191.8959961637156	-191.89599616371672	0.15912373534250793	0.15912373534250815
-6.247185307179574	0.7237056636114615	-196.4198554957701	-196.41985549577083	0.11285252108083213	0.11285252108083274
-6.246185307179574	0.7172601982769762	-200.89304762264638	-200.89304762264723	0.06758808418687609	0.06758808418687619
-6.2451853071795735	0.7108742636407432	-205.31589744940374	-205.31589744940484	0.023319714351805465	0.023319714351806294
-6.244185307179573	0.704547348365897	-209.6887283535875	-209.6887283535881	-0.019963226418449123	-0.01996322641844852
-6.243185307179573	0.6982789446613795	-214.01186219086875	-214.01186219086978	-0.0622713041479321	-0.062271304147931535
-6.2421853071795725	0.6920685482725585	-218.2856193006756	-218.28561930067676	-0.10361501323416497	-0.1036150132341648
-6.241185307179572	0.6859156584715491	-222.5103185117993	-222.51031851180053	-0.14400477679041832	-0.14400477679041776
-6.240185307179572	0.6798197780472816	-226.68627714798717	-226.68627714798785	-0.183450946986763	-0.1834509469867625
-6.2391853071795715	0.6737804132953571	-230.8138110335176	-230.81381103351887	-0.221963805389898	-0.22196380538989782
-6.238185307179571	0.6677970740075903	-234.89323449876377	-234.8932344987651	-0.2595535633017611	-0.2595535633017602
-6.237185307179571	0.6618692734613801	-238.92486038573165	-238.92486038573216	-0.2962303620969193	-0.29623036209691916
-6.2361853071795705	0.6559965284088508	-242.90900005358387	-242.9090000535854	-0.33200427355876044	-0.3320042735587602
-6.23518530717957	0.6501783590657036	-246.84596338415938	-246.84596338416068	-0.36688530021446025	-0.36688530021446086
-6.23418530717957	0.6444142890999208	-250.73605878745508	-250.73605878745605	-0.40088337566876003	-0.4008833756687602
-6.2331853071795695	0.6387038456202218	-254.5795932071076	-254.57959320710896	-0.43400836493653056	-0.43400836493653
-6.232185307179569	0.6330465591643099	-258.3768721258555	-258.37687212585655	-0.46627006477414684	-0.466270064774146
-6.231185307179569	0.627441963686952	-262.12819957097736	-262.12819957097844	-0.49767820400966256	-0.4976782040096621
-6.2301853071795685	0.6218895965477934	-265.8338781197243	-265.83387811972534	-0.5282424438718006	-0.5282424438717993
-6.229185307179568	0.6163889984990402	-269.49420890472777	-269.49420890472896	-0.5579723783177407	-0.5579723783177403
-6.228185307179568	0.610939713672957	-273.1094916193971	-273.1094916193981	-0.5868775343597431	-0.5868775343597432
-6.2271853071795675	0.605541289569121	-276.68002452329455	-276.6800245232958	-0.6149673723905724	-0.614967372390572
-6.226185307179567	0.600193277041569	-280.2061044475018	-280.20610444750275	-0.6422512865077527	-0.6422512865077517
-6.225185307179567	0.5948952302857365	-283.6880267999629	-283.688026799964	-0.6687386048366409	-0.6687386048366413
-6.2241853071795665	0.5896467068252343	-287.1260855708163	-287.1260855708182	-0.6944385898523475	-0.6944385898523469
-6.223185307179566	0.5844472674984926	-290.5205733377102	-290.52057333771126	-0.7193604387004565	-0.7193604387004569
-6.222185307179566	0.5792964764451866	-293.8717812710952	-293.87178127109655	-0.7435132835166127	-0.7435132835166126
-6.2211853071795655	0.5741939010925672	-297.17999913951314	-297.1799991395146	-0.766906191744924	-0.7669061917449238
-6.220185307179565	0.5691391121416435	-300.4455153148596	-300.44551531486087	-0.7895481664552199	-0.7895481664552204
-6.219185307179565	0.5641316835531681	-303.6686167776344	-303.6686167776356	-0.8114481466591488	-0.8114481466591482
-6.2181853071795645	0.5591711925335454	-306.8495891221761	-306.8495891221782	-0.8326150076251185	-0.832615007625119
-6.217185307179564	0.5542572195205767	-309.9887165618838	-309.988716561885	-0.8530575611921022	-0.8530575611921007
-6.216185307179564	0.5493893481690755	-313.08628193441297	-313.0862819344142	-0.8727845560822768	-0.8727845560822759
-6.2151853071795635	0.5445671653363884	-316.1425667068684	-316.1425667068697	-0.8918046782125442	-0.8918046782125454
-6.214185307179563	0.539790261067738	-319.15785098097365	-319.1578509809754	-0.9101265510049008	-0.9101265510048994
-6.213185307179563	0.535058228581501	-322.13241349822863	-322.1324134982298	-0.9277587356956525	-0.9277587356956527
-6.2121853071795625	0.5303706642543748	-325.06653164504456	-325.0665316450454	-0.9447097316435463	-0.9447097316435457
-6.211185307179562	0.5257271676063867	-327.9604814578712	-327.9604814578731	-0.9609879766367121	-0.9609879766367111
-6.210185307179562	0.5211273412858536	-330.81453762831063	-330.8145376283127	-0.9766018471985275	-0.9766018471985278
-6.2091853071795615	0.5165707910542173	-333.6289735082021	-333.6289735082042	-0.9915596588923322	-0.9915596588923321
-6.208185307179561	0.5120571257707821	-336.4040611147049	-336.4040611147069	-1.0058696666250297	-1.0058696666250309
-6.207185307179561	0.5075859573773889	-339.1400711353606	-339.1400711353619	-1.0195400649495758	-1.0195400649495752
-6.2061853071795605	0.503156900882948	-341.837272933137	-341.8372729331384	-1.032578988366343	-1.0325789883663423
-6.20518530717956	0.4987695743479359	-344.49593455146345	-344.4959345514649	-1.044994511623387	-1.0449945116233872
-6.20418530717956	0.49442359886881204	-347.11632271924566	-347.1163227192481	-1.0567946500156014	-1.0567946500156018
-6.2031853071795595	0.4901185985623113	-349.69870285586825	-349.69870285586967	-1.0679873596827594	-1.0679873596827596
-6.202185307179559	0.48585420054971695	-352.24333907617506	-352.24333907617677	-1.078580537906472	-1.0785805379064695
-6.201185307179559	0.4816300349410372	-354.7504941954479	-354.7504941954491	-1.0885820234060177	-1.0885820234060164
-6.2001853071795585	0.477445734819117	-357.2204297343545	-357.220429734356	-1.0979995966331253	-1.0979995966331262
-6.199185307179558	0.4733009362237122	-359.65340592389504	-359.6534059238965	-1.10684098006562	-1.1068409800656185
-6.198185307179558	0.469195278135455	-362.04968171032147	-362.0496817103228	-1.1151138384999908	-1.1151138384999901
-6.1971853071795575	0.4651284024598083	-364.4095147600517	-364.40951476005347	-1.1228257793428973	-1.1228257793428966
-6.196185307179557	0.4610999540109681	-366.7331614645642	-366.7331614645657	-1.129984352901562	-1.129984352901561
-6.195185307179557	0.4571095804956726	-369.0208769452753	-369.020876945277	-1.1365970526731006	-1.1365970526731004
-6.1941853071795565	0.453156932497014	-371.2729150584076	-371.27291505840964	-1.1426713156327777	-1.1426713156327764
-6.193185307179556	0.44924166345818395	-373.4895283998393	-373.48952839984116	-1.1482145225211704	-1.1482145225211697
-6.192185307179556	0.4453634296661782	-375.67096830993694	-375.6709683099388	-1.1532339981302868	-1.153233998130287
-6.1911853071795555	0.4415218902354894	-377.8174848783797	-377.8174848783822	-1.1577370115886023	-1.1577370115886028
-6.190185307179555	0.43771670709171834	-379.9293269489635	-379.92932694896547	-1.1617307766450304	-1.161730776645031
-6.189185307179555	0.43394754495519733	-382.0067421243906	-382.0067421243917	-1.165222451951838	-1.1652224519518384
-6.1881853071795545	0.43021407132458456	-384.04997677104734	-384.0499767710478	-1.168219141346505	-1.168219141346506
-6.187185307179554	0.4265159564603931	-386.0592760237643	-386.05927602376556	-1.1707278941325232	-1.1707278941325214
-6.186185307179554	0.4228528733685422	-388.0348837905649	-388.03488379056773	-1.1727557053591338	-1.172755705359134
-6.1851853071795535	0.419224497783867	-389.9770427574008	-389.97704275740244	-1.1743095161000485	-1.1743095161000483
-6.184185307179553	0.41563050815361136	-391.8859943928571	-391.88599439285935	-1.1753962137310843	-1.1753962137310832
-6.183185307179553	0.412070585620927	-393.7619789528711	-393.76197895287277	-1.1760226322067784	-1.1760226322067782
-6.1821853071795525	0.4085444140083195	-395.6052354854086	-395.6052354854108	-1.1761955523359664	-1.1761955523359655
-6.181185307179552	0.4050516798011218	-397.4160018351474	-397.4160018351489	-1.175921702056299	-1.1759217020562993
-6.180185307179552	0.4015920721309624	-399.19451464812715	-399.1945146481294	-1.1752077567077623	-1.175207756707762
-6.1791853071795515	0.39816528275918966	-400.94100937640593	-400.9410093764082	-1.1740603393051228	-1.174060339305123
-6.178185307179551	0.3947710060603377	-402.6557202826798	-402.65572028268235	-1.1724860208093848	-1.1724860208093848
-6.177185307179551	0.39140893900557056	-404.3388804449086	-404.3388804449109	-1.1704913203981948	-1.1704913203981946
