x	f(x)	lagrange_uniform(x)	newton_uniform(x)	lagrange_chebyshev(x)	newton_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	0.9999999999999978	1.1112533910727649	1.1112533910727644
-6.282185307179586	0.9910403921519204	24173.14071444602	24173.140714446217	1.0816673206238527	1.0816673206238525
-6.281185307179586	0.9821611384315042	47780.94786426569	47780.94786426594	1.0534814774987908	1.0534814774987906
-6.280185307179585	0.9733615963131236	70833.22123203534	70833.22123203639	1.026644114437629	1.026644114437629
-6.279185307179585	0.9646411269266821	93338.65070709468	93338.65070709611	1.0011048996480647	1.0011048996480645
-6.278185307179585	0.9559990950620488	115305.81745365734	115305.81745365885	0.9768148867833779	0.9768148867833769
-6.277185307179584	0.947434869173069	136743.1950680445	136743.19506804543	0.9537264854325996	0.9537264854326004
-6.276185307179584	0.9389478213810621	157659.15072512982	157659.15072513165	0.9317934321157318	0.9317934321157321
-6.275185307179584	0.9305373274777262	178061.94631409427	178061.94631409558	0.9109707617768379	0.9109707617768369
-6.274185307179583	0.9222027669276485	197959.7395635545	197959.7395635556	0.8912147797680269	0.8912147797680255
-6.273185307179583	0.9139435228702784	217360.5851561838	217360.58515618756	0.8724830343173374	0.8724830343173366
-6.272185307179583	0.9057589821214236	236272.43583290302	236272.4358329055	0.8547342894736515	0.8547342894736523
-6.271185307179582	0.8976485351743219	254703.14348670148	254703.14348670287	0.8379284985218586	0.8379284985218581
-6.270185307179582	0.8896115762001557	272660.4602462178	272660.46024622145	0.8220267778615357	0.8220267778615347
-6.269185307179582	0.8816475030481965	290152.0395491534	290152.03954915545	0.8069913813425449	0.806991381342545
-6.268185307179581	0.8737557172455042	307185.43720555824	307185.43720556184	0.7927856750509726	0.7927856750509741
-6.267185307179581	0.8659356239960991	323768.1124511577	323768.11245116213	0.779374112538941	0.7793741125389405
-6.2661853071795806	0.8581866321798003	339907.4289907216	339907.4289907252	0.7667222104918914	0.7667222104918923
-6.26518530717958	0.8505081543505892	355610.6560316035	355610.6560316081	0.7547965248270581	0.7547965248270584
-6.26418530717958	0.8428996067345612	370884.96930754284	370884.9693075462	0.7435646272168257	0.7435646272168268
