x	error_lagrange_uniform	error_lagrange_chebyshev	error_newton_uniform	error_newton_chebyshev
-6.283185307179586	0	0	0.1112533910727671	0.11125339107276666
-6.282185307179586	24172.149674053868	24172.149674054064	0.09062692847193232	0.0906269284719321
-6.281185307179586	47779.96570312726	47779.965703127506	0.07132033906728663	0.07132033906728641
-6.280185307179585	70832.24787043902	70832.24787044007	0.05328251812450546	0.05328251812450546
-6.279185307179585	93337.68606596776	93337.68606596919	0.03646377272138257	0.03646377272138235
-6.278185307179585	115304.86145456227	115304.86145456378	0.02081579172132908	0.02081579172132808
-6.277185307179584	136742.2476331753	136742.24763317624	0.006291616259530675	0.006291616259531452
-6.276185307179584	157658.21177730843	157658.21177731027	0.0071543892653302965	0.0071543892653300745
-6.275185307179584	178061.01577676678	178061.0157767681	0.019566565700888328	0.019566565700889327
-6.274185307179583	197958.81736078757	197958.81736078867	0.03098798715962159	0.03098798715962292
-6.273185307179583	217359.67121266093	217359.6712126647	0.04146048855294093	0.04146048855294171
-6.272185307179583	236271.5300739209	236271.53007392338	0.051024692647772096	0.05102469264777132
-6.271185307179582	254702.2458381663	254702.2458381677	0.05972003665246328	0.059720036652463726
-6.270185307179582	272659.57063464157	272659.57063464524	0.06758479833862008	0.06758479833862108
-6.269185307179582	290151.15790165035	290151.1579016524	0.07465612170565161	0.0746561217056515
-6.268185307179581	307184.563449841	307184.5634498446	0.08097004219453152	0.08097004219453008
-6.267185307179581	323767.2465155337	323767.24651553814	0.08656151145715818	0.08656151145715862
-6.2661853071795806	339906.5708040894	339906.57080409303	0.09146442168790891	0.09146442168790803
-6.26518530717958	355609.80552344915	355609.80552345375	0.09571162952353118	0.09571162952353085
-6.26418530717958	370884.1264079361	370884.1264079395	0.09933497951773551	0.0993349795177344
-6.2631853071795796	385736.6167323466	385736.61673234974	0.10236532719663827	0.1023653271966376
-6.262185307179579	400174.26831647626	400174.2683164844	0.10483256170107735	0.10483256170107713
-6.261185307179579	414203.9825201435	414203.98252014787	0.10676562802195899	0.10676562802195766
-6.2601853071795786	427832.571228714	427832.5712287181	0.10819254883451268	0.1081925488345119
-6.259185307179578	441066.7578293582	441066.757829364	0.10914044593728167	0.10914044593728267
-6.258185307179578	453913.1781779796	453913.1781779839	0.10963556130178986	0.10963556130179053
-6.2571853071795775	466378.38155695103	466378.3815569582	0.10970327773850086	0.1097032777385003
-6.256185307179577	478468.83162375866	478468.83162376395	0.10936813918479804	0.10936813918479682
-6.255185307179577	490190.90735056024	490190.90735056537	0.10865387062060272	0.10865387062060206
-6.2541853071795765	501550.9039548223	501550.9039548298	0.1075833976170465	0.10758339761704683
-6.253185307179576	512555.0338210437	512555.03382104816	0.10617886552381062	0.10617886552381062
-6.252185307179576	523209.42741365056	523209.42741365766	0.10446165830044307	0.10446165830044263
-6.2511853071795755	533520.134181195	533520.1341811992	0.1024524169969332	0.10245241699693397
-6.250185307179575	543493.123451831	543493.1234518371	0.10017105788893366	0.10017105788893377
-6.249185307179575	553134.285320256	553134.2853202603	0.097636790272704	0.09763679027270311
-6.2481853071795745	562449.431526078	562449.4315260829	0.09486813392496596	0.09486813392496529
-6.247185307179574	571444.2963237814	571444.2963237894	0.09188293623276556	0.09188293623276633
-6.246185307179574	580124.5373442982	580124.5373442995	0.08869838899822147	0.08869838899822213
-6.2451853071795735	588495.7364482407	588495.7364482473	0.08533104492325605	0.08533104492325527
-6.244185307179573	596563.4005709908	596563.4005709984	0.08179683377912117	0.08179683377911995
-6.243185307179573	604332.9625595332	604332.9625595384	0.07811107826546426	0.07811107826546393
-6.2421853071795725	611809.7820012317	611809.7820012382	0.07428850956383792	0.07428850956383792
-6.241185307179572	618999.1460446068	618999.1460446134	0.07034328259022837	0.0703432825902286
-6.240185307179572	625906.2702121197	625906.2702121251	0.06628899095129137	0.06628899095129137
-6.2391853071795715	632536.2992050771	632536.2992050835	0.06213868160890579	0.062138681608905455
-6.238185307179571	638894.3077007437	638894.3077007526	0.057904869257453306	0.05790486925745386
-6.237185307179571	644985.3011416676	644985.3011416728	0.05359955041843212	0.05359955041843223
-6.2361853071795705	650814.2165173288	650814.216517333	0.04923421725673771	0.04923421725673771
-6.23518530717957	656385.9231381837	656385.9231381894	0.04481987112290664	0.04481987112290642
-6.23418530717957	661705.2234021476	661705.2234021535	0.04036703582574808	0.040367035825747744
-6.2331853071795695	666776.8535535707	666776.8535535823	0.035885770639495385	0.03588577063949494
-6.232185307179569	671605.4844348342	671605.484434838	0.0313856830497008	0.03138568304970013
-6.231185307179569	676195.7222304936	676195.7222305039	0.02687594124204129	0.026875941242040624
-6.2301853071795685	680552.1092042759	680552.1092042769	0.022365286338003165	0.02236528633800272
-6.229185307179568	684679.1244286548	684679.1244286596	0.017862044381610653	0.01786204438161043
-6.228185307179568	688581.1845074379	688581.1845074478	0.013374138081101994	0.013374138081101217
-6.2271853071795675	692262.6442911298	692262.6442911336	0.00890909830941411	0.008909098309414554
-6.226185307179567	695727.7975852413	695727.7975852484	0.004474075367490782	0.004474075367489894
-6.225185307179567	698980.8778517175	698980.8778517228	7.585001409393666e-05	7.585001409404768e-05
-6.2241853071795665	702026.0589033065	702026.0589033129	0.004279155734015605	0.004279155734015827
-6.223185307179566	704867.4555911766	704867.4555911821	0.008584868027848747	0.008584868027848747
-6.222185307179566	707509.1244856468	707509.1244856546	0.01283555083426935	0.012835550834268794
-6.2211853071795655	709955.0645502212	709955.0645502271	0.017025795802680044	0.017025795802679933
-6.220185307179565	712209.2178088955	712209.2178089033	0.021150512346787775	0.02115051234678811
-6.219185307179565	714275.4700068842	714275.4700068905	0.025204917937963423	0.025204917937962867
-6.2181853071795645	716157.6512647177	716157.651264723	0.0291845286066037	0.029184528606604032
-6.217185307179564	717859.5367258651	717859.536725874	0.033085149648165	0.03308514964816467
-6.216185307179564	719384.847197911	719384.8471979164	0.036902866530421075	0.03690286653042152
-6.2151853071795635	720737.2497872729	720737.2497872746	0.040634035998600715	0.04063403599860094
-6.214185307179563	721920.3585276222	721920.358527629	0.04427527737516701	0.044275277375166344
-6.213185307179563	722937.7350020376	722937.735002042	0.047823464050889664	0.04782346405088955
-6.2121853071795625	723792.8889588427	723792.8889588511	0.05127571516405105	0.05127571516405105
-6.211185307179562	724489.2789213589	724489.2789213678	0.05462938746464918	0.05462938746464907
-6.210185307179562	725030.3127914575	725030.3127914638	0.05788206736039048	0.05788206736038948
-6.2091853071795615	725419.3484470862	725419.3484470936	0.061031563141449086	0.06103156314144942
-6.208185307179561	725659.6943337796	725659.6943337847	0.06407589738095099	0.0640758973809511
-6.207185307179561	725754.6100501629	725754.6100501692	0.06701329950811652	0.06701329950811663
-6.2061853071795605	725707.3069276041	725707.3069276089	0.06984219855122675	0.06984219855122642
-6.20518530717956	725520.9486039564	725520.9486039657	0.07256121604735422	0.0725612160473541
-6.20418530717956	725198.6515915383	725198.6515915453	0.07516915911605837	0.07516915911605948
-6.2031853071795595	724743.4858392979	724743.4858393036	0.07766501369423251	0.07766501369423318
-6.202185307179559	724158.4752893408	724158.4752893494	0.0800479379292024	0.08004793792920217
-6.201185307179559	723446.5984277764	723446.5984277824	0.08231725572741311	0.08231725572741266
-6.2001853071795585	722610.7888299181	722610.7888299276	0.0844724504559331	0.08447245045593366
-6.199185307179558	721653.9357000191	721653.9357000263	0.08651315879407889	0.08651315879407845
-6.198185307179558	720578.8844054147	720578.8844054232	0.08843916473256436	0.08843916473256502
-6.1971853071795575	719388.437005269	719388.4370052797	0.09025039371751381	0.09025039371751381
-6.196185307179557	718085.3527738967	718085.3527739011	0.0919469069367474	0.0919469069367464
-6.195185307179557	716672.3487186921	716672.3487187012	0.09352889574589845	0.0935288957458979
-6.1941853071795565	715152.1000928394	715152.100092849	0.0949966762317404	0.09499667623173896
-6.193185307179556	713527.2409026433	713527.2409026545	0.09635068391031976	0.0963506839103202
-6.192185307179556	711800.364409741	711800.364409747	0.09759146855747375	0.09759146855747419
-6.1911853071795555	709974.0236280762	709974.023628082	0.098719689169258	0.098719689169258
-6.190185307179555	708050.7318158039	708050.7318158133	0.09973610905003877	0.09973610905003966
-6.189185307179555	706032.9629620946	706032.9629621031	0.1006415910258101	0.10064159102581
-6.1881853071795545	703923.1522688983	703923.152268901	0.10143709278046042	0.1014370927804612
-6.187185307179554	701723.6966277282	701723.69662773	0.10212366231281411	0.10212366231281311
-6.186185307179554	699436.9550915204	699436.9550915287	0.1027024335120647	0.10270243351206382
-6.1851853071795535	697065.2493416116	697065.2493416149	0.10317462184953535	0.10317462184953347
-6.184185307179553	694610.8641497778	694610.8641497808	0.1035415201845129	0.10354152018451235
-6.183185307179553	692076.04783558	692076.0478355902	0.103804494682051	0.10380449468205122
-6.1821853071795525	689463.0127188901	689463.0127188986	0.10396498084065448	0.10396498084065459
-6.181185307179552	686773.9355676693	686773.9355676749	0.10402447962771921	0.10402447962771977
-6.180185307179552	684010.9580411182	684010.9580411237	0.10398455372071291	0.10398455372071191
-6.1791853071795515	681176.1871281685	681176.1871281749	0.10384682385210281	0.10384682385210414
-6.178185307179551	678271.6955813833	678271.6955813926	0.10361296525600822	0.10361296525600755
-6.177185307179551	675299.5223463215	675299.5223463208	0.10328470421460934	0.10328470421460945
-6.1761853071795505	672261.6729863161	672261.6729863207	0.10286381470245809	0.10286381470245881
-6.17518530717955	669160.1201029276	669160.1201029368	0.10235211512668813	0.10235211512668846
-6.17418530717955	665996.8037518405	665996.8037518464	0.10175146516136097	0.10175146516135969
-6.1731853071795495	662773.631854395	662773.6318543981	0.10106376267401174	0.10106376267401079
-6.172185307179549	659492.4806048261	659492.4806048332	0.10029094074262868	0.10029094074262918
-6.171185307179549	656155.194873167	656155.1948731676	0.09943496476129493	0.09943496476129526
-6.1701853071795485	652763.5886038273	652763.5886038293	0.09849782963266246	0.09849782963266246
-6.169185307179548	649319.4452100439	649319.445210053	0.09748155704559508	0.09748155704559364
-6.168185307179548	645824.5179640776	645824.5179640866	0.09638819283622796	0.0963881928362289
-6.1671853071795475	642280.5303832478	642280.5303832557	0.09521980443078415	0.0952198044307832
-6.166185307179547	638689.1766118847	638689.1766118914	0.09397847836846929	0.09397847836846929
-6.165185307179547	635052.1217992124	635052.121799218	0.0926663179028468	0.0926663179028469
-6.1641853071795465	631371.0024731541	631371.0024731592	0.09128544068002276	0.09128544068002292
-6.163185307179546	627647.4269101783	627647.426910183	0.0898379764921518	0.08983797649215142
-6.162185307179546	623882.9755011514	623882.9755011569	0.08832606510461011	0.08832606510461094
-6.1611853071795455	620079.2011132773	620079.2011132825	0.08675185415537395	0.08675185415537323
-6.160185307179545	616237.6294481439	616237.6294481527	0.08511749712503958	0.08511749712503913
-6.159185307179545	612359.7593959176	612359.7593959256	0.08342515137604045	0.08342515137603962
-6.1581853071795445	608447.063385712	608447.0633857152	0.08167697625958242	0.08167697625958159
-6.157185307179544	604500.9877321576	604500.9877321644	0.07987513128884421	0.07987513128884388
-6.156185307179544	600522.9529782934	600522.9529782969	0.07802177437702545	0.0780217743770259
-6.1551853071795435	596514.3542346323	596514.3542346385	0.07611906013889308	0.0761190601388928
-6.154185307179543	592476.5615146589	592476.5615146639	0.07416913825437127	0.07416913825437021
-6.153185307179543	588410.9200666058	588410.9200666108	0.07217415189289555	0.07217415189289578
-6.1521853071795425	584318.7507016514	584318.7507016625	0.07013623619717357	0.07013623619717313
-6.151185307179542	580201.3501185647	580201.3501185736	0.06805751682500938	0.0680575168250086
-6.150185307179542	576059.9912247387	576059.9912247446	0.06594010854798732	0.06594010854798737
-6.1491853071795415	571895.9234537807	571895.9234537856	0.06378611390566097	0.06378611390566086
-6.148185307179541	567710.3730796044	567710.3730796059	0.06159762191403001	0.061597621914030065
-6.147185307179541	563504.5435270516	563504.5435270553	0.059376706827122594	0.059376706827122705
-6.1461853071795405	559279.6156791626	559279.6156791669	0.057125426950400626	0.057125426950399794
-6.14518530717954	555036.7481809971	555036.7481810008	0.054845823504851676	0.05484582350485173
-6.14418530717954	550777.0777401507	550777.0777401577	0.052539919540596225	0.05253991954059711
-6.1431853071795395	546501.7194239611	546501.7194239688	0.05020971889882703	0.05020971889882675
-6.142185307179539	542211.7669533968	542211.7669534009	0.04785720522100123	0.04785720522100062
-6.141185307179539	537908.292993707	537908.2929937094	0.04548434100413823	0.04548434100413806
-6.1401853071795385	533592.3494418657	533592.3494418676	0.04309306670112767	0.043093066701128224
-6.139185307179538	529264.9677108055	529264.9677108106	0.04068529986501834	0.04068529986501801
-6.138185307179538	524927.1590105002	524927.159010505	0.038262934336164234	0.038262934336163734
-6.1371853071795375	520579.914625896	520579.91462590045	0.03582783947125162	0.035827839471251344
