x	error_lagrange_uniform	error_lagrange_chebyshev	error_newton_uniform	error_newton_chebyshev
-6.283185307179586	0	0	1.0669498140931328	1.0669498140931333
-6.282185307179586	0.7608172009187502	0.7608172009187506	1.0347424699859358	1.0347424699859362
-6.281185307179586	1.5171986614341166	1.5171986614341177	1.0028495048193653	1.0028495048193653
-6.280185307179585	2.2691593305341597	2.2691593305341615	0.9712691075443308	0.9712691075443318
-6.279185307179585	3.016714122697019	3.016714122697021	0.9399994743539388	0.9399994743539393
-6.278185307179585	3.7598779179649973	3.759877917965002	0.9090388086803834	0.9090388086803841
-6.277185307179584	4.498665562018157	4.498665562018161	0.8783853211914331	0.8783853211914335
-6.276185307179584	5.233091866247265	5.233091866247266	0.848037229786411	0.8480372297864112
-6.275185307179584	5.963171607826078	5.963171607826084	0.8179927595915892	0.8179927595915897
-6.274185307179583	6.688919529783146	6.688919529783147	0.7882501429552108	0.7882501429552118
-6.273185307179583	7.410350341072946	7.41035034107295	0.7588076194419746	0.7588076194419748
-6.272185307179583	8.127478716646483	8.127478716646486	0.7296634358270577	0.7296634358270588
-6.271185307179582	8.84031929752134	8.840319297521347	0.7008158460897332	0.7008158460897337
-6.270185307179582	9.548886690851125	9.548886690851125	0.6722631114064259	0.6722631114064266
-6.269185307179582	10.253195469994346	10.253195469994353	0.6440035001434241	0.6440035001434241
-6.268185307179581	10.953260174582935	10.953260174582939	0.6160352878491476	0.6160352878491486
-6.267185307179581	11.649095310589901	11.649095310589914	0.5883567572459093	0.5883567572459094
-6.2661853071795806	12.340715350396806	12.340715350396813	0.5609661982213383	0.5609661982213385
-6.26518530717958	13.02813473286048	13.028134732860476	0.5338619078193592	0.5338619078193602
-6.26418530717958	13.711367863379314	13.711367863379323	0.5070421902307568	0.507042190230757
-6.2631853071795796	14.390429113959135	14.390429113959145	0.4805053567833848	0.4805053567833848
-6.262185307179579	15.065332823278354	15.06533282327837	0.45424972593190693	0.4542497259319069
-6.261185307179579	15.736093296752887	15.736093296752898	0.42827362324722273	0.4282736232472232
-6.2601853071795786	16.402724806600457	16.402724806600464	0.40257538140552884	0.4025753814055293
-6.259185307179578	17.065241591904375	17.06524159190439	0.377153340176921	0.37715334017692126
-6.258185307179578	17.72365785867699	17.723657858677	0.3520058464137332	0.3520058464137336
-6.2571853071795775	18.37798777992264	18.37798777992264	0.3271312540384733	0.32713125403847404
-6.256185307179577	19.028245495699995	19.028245495699995	0.3025279240314146	0.3025279240314149
-6.255185307179577	19.67444511318428	19.674445113184262	0.2781942244178861	0.27819422441788627
-6.2541853071795765	20.316600706728646	20.316600706728654	0.2541285302551509	0.25412853025515114
-6.253185307179576	20.95472631792557	20.954726317925587	0.23032922361903063	0.23032922361903074
-6.252185307179576	21.588835955667417	21.588835955667424	0.20679469359020852	0.20679469359020886
-6.2511853071795755	22.21894359620677	22.218943596206778	0.18352333624015282	0.1835233362401526
-6.250185307179575	22.845063183216435	22.84506318321645	0.16051355461680605	0.16051355461680628
-6.249185307179575	23.46720862784895	23.467208627848954	0.1377637587299444	0.13776375872994495
-6.2481853071795745	24.08539380879556	24.08539380879556	0.11527236553623865	0.1152723655362391
-6.247185307179574	24.699632572345056	24.69963257234506	0.09303779892406883	0.09303779892406894
-6.246185307179574	25.30993873244215	25.309938732442156	0.07105848969798056	0.07105848969798079
-6.2451853071795735	25.916326070745274	25.916326070745303	0.04933287556294219	0.04933287556294197
-6.244185307179573	26.518808336684426	26.518808336684433	0.027859401108326742	0.027859401108327186
-6.243185307179573	27.117399247518065	27.117399247518087	0.006636517791574148	0.006636517791574037
-6.2421853071795725	27.71211248839024	27.712112488390293	0.014337316078338214	0.014337316078338325
-6.241185307179572	28.30296171238715	28.30296171238719	0.03506363535769785	0.03506363535769774
-6.240185307179572	28.889960540593012	28.889960540593012	0.05554396808511286	0.05554396808511253
-6.2391853071795715	29.473122562146113	29.473122562146123	0.07577983549876044	0.07577983549876055
-6.238185307179571	30.05246133429438	30.05246133429438	0.09577275205394709	0.0957727520539472
-6.237185307179571	30.62799038245033	30.62799038245036	0.11552422544081986	0.11552422544081986
-6.2361853071795705	31.19972320024612	31.19972320024615	0.13503575660230327	0.13503575660230327
-6.23518530717957	31.767673249587975	31.767673249588	0.15430883975231202	0.15430883975231235
-6.23418530717957	32.331853960710404	32.33185396071041	0.1733449623941028	0.1733449623941029
-6.2331853071795695	32.89227873223013	32.89227873223014	0.19214560533885927	0.1921456053388595
-6.232185307179569	33.44896093119981	33.44896093119981	0.2107122427244803	0.21071224272448008
-6.231185307179569	34.00191389316111	34.00191389316115	0.22904634203451957	0.2290463420345199
-6.2301853071795685	34.551150922198204	34.55115092219823	0.24714936411738675	0.2471493641173872
-6.229185307179568	35.09668529098991	35.09668529098993	0.26502276320566054	0.26502276320566054
-6.228185307179568	35.6385302408627	35.63853024086269	0.2826679869355838	0.28266798693558337
-6.2271853071795675	36.17669898184259	36.17669898184259	0.3000864763667862	0.3000864763667862
-6.226185307179567	36.71120469270724	36.71120469270728	0.31727966600211044	0.3172796660021102
-6.225185307179567	37.242060521037594	37.24206052103763	0.3342489838076246	0.3342489838076246
-6.2241853071795665	37.7692795832692	37.769279583269224	0.35099585123279853	0.35099585123279786
-6.223185307179566	38.29287496474352	38.292874964743525	0.36752168323078926	0.3675216832307897
-6.222185307179566	38.81285971975877	38.81285971975879	0.38382788827895153	0.3838278882789513
-6.2211853071795655	39.32924687162063	39.32924687162066	0.3999158683994103	0.3999158683994102
-6.220185307179565	39.842049412692674	39.84204941269267	0.41578701917979266	0.41578701917979255
-6.219185307179565	40.35128030444653	40.351280304446554	0.4314427297941287	0.431442729794129
-6.2181853071795645	40.85695247751193	40.856952477511996	0.44688438302383426	0.4468843830238345
-6.217185307179564	41.35907883172658	41.359078831726585	0.4621133552788316	0.4621133552788318
-6.216185307179564	41.85767223618532	41.85767223618531	0.47713101661880053	0.47713101661880075
-6.2151853071795635	42.352745529289834	42.352745529289884	0.49193873077450734	0.49193873077450734
-6.214185307179563	42.84431151879769	42.844311518797745	0.5065378551693035	0.5065378551693039
-6.213185307179563	43.332382981871085	43.33238298187111	0.5209297409406789	0.5209297409406787
-6.2121853071795625	43.816972665125654	43.81697266512568	0.535115732961913	0.5351157329619125
-6.211185307179562	44.29809328467904	44.298093284679055	0.5490971698638761	0.5490971698638764
-6.210185307179562	44.77575752619914	44.77575752619918	0.5628753840568715	0.5628753840568718
-6.2091853071795615	45.249978044952215	45.24997804495224	0.5764517017525844	0.576451701752584
-6.208185307179561	45.72076746585097	45.72076746585097	0.5898274429861229	0.5898274429861227
