x	error_lagrange_uniform	error_lagrange_chebyshev	error_newton_uniform	error_newton_chebyshev
-6.283185307179586	0	0	7.073443741535183	7.0734437415351845
-6.282185307179586	1.6407633263386192	1.6407633263386205	6.823868440749374	6.823868440749372
-6.281185307179586	3.268606813288553	3.2686068132885566	6.5770999278616555	6.577099927861653
-6.280185307179585	4.883593156750514	4.883593156750519	6.333120322673147	6.333120322673146
-6.279185307179585	6.48578483040497	6.4857848304049766	6.091911821306454	6.091911821306454
-6.278185307179585	8.075244086300017	8.075244086300016	5.853456695987452	5.853456695987452
-6.277185307179584	9.652032955438477	9.652032955438482	5.617737294827218	5.617737294827214
-6.276185307179584	11.216213248364195	11.21621324836419	5.384736041603915	5.384736041603916
-6.275185307179584	12.767846555747676	12.767846555747699	5.15443543554466	5.154435435544658
-6.274185307179583	14.306994248970971	14.306994248970986	4.926818051107425	4.926818051107425
-6.273185307179583	15.833717480711657	15.83371748071165	4.701866537762999	4.701866537762998
-6.272185307179583	17.348077185526183	17.34807718552619	4.479563619776911	4.47956361977691
-6.271185307179582	18.850134080432397	18.850134080432408	4.2598920959915	4.259892095991501
-6.270185307179582	20.33994866549133	20.339948665491338	4.0428348396078855	4.0428348396078855
-6.269185307179582	21.8175812243881	21.81758122438811	3.8283747979681104	3.828374797968111
-6.268185307179581	23.283091825012075	23.283091825012086	3.6164949923373246	3.6164949923373237
-6.267185307179581	24.736540320036227	24.73654032003625	3.407178517685967	3.4071785176859657
-6.2661853071795806	26.17798634749581	26.177986347495825	3.200408542472098	3.200408542472097
-6.26518530717958	27.60748933136596	27.60748933136598	2.996168308423781	2.996168308423781
-6.26418530717958	29.02510848213866	29.025108482138656	2.7944411303215393	2.7944411303215397
-6.2631853071795796	30.430902797398897	30.4309027973989	2.5952103957809607	2.595210395780961
-6.262185307179579	31.824931062399976	31.824931062399997	2.398459565035304	2.3984595650353038
-6.261185307179579	33.207251850637846	33.20725185063786	2.2041721707183055	2.204172170718305
-6.2601853071795786	34.57792352442478	34.57792352442481	2.0123318176470786	2.0123318176470786
-6.259185307179578	35.93700423546224	35.93700423546221	1.8229221826050837	1.8229221826050837
-6.258185307179578	37.2845519254126	37.284551925412586	1.6359270141252744	1.635927014125274
-6.2571853071795775	38.62062432647041	38.62062432647042	1.4513301322733674	1.4513301322733674
-6.256185307179577	39.94527896193254	39.94527896193255	1.2691154284312256	1.2691154284312254
-6.255185307179577	41.258573146767425	41.25857314676744	1.0892668650804445	1.0892668650804442
-6.2541853071795765	42.5605639881837	42.560563988183745	0.9117684755859937	0.9117684755859932
-6.253185307179576	43.85130838619774	43.85130838619778	0.7366043639800978	0.7366043639800981
-6.252185307179576	45.130863034200374	45.13086303420041	0.5637587047462765	0.563758704746276
-6.2511853071795755	46.39928441952277	46.39928441952283	0.3932157426034767	0.3932157426034766
-6.250185307179575	47.65662882400144	47.65662882400142	0.22495979229046803	0.22495979229046792
-6.249185307179575	48.902952324542106	48.90295232454211	0.05897523835036844	0.058975238350368664
-6.2481853071795745	50.13831079368314	50.13831079368313	0.10475346508463568	0.10475346508463612
-6.247185307179574	51.362759900157684	51.36275990015772	0.2662417945083485	0.26624179450834884
-6.246185307179574	52.57635510945503	52.576355109455065	0.4255051572554951	0.4255051572554951
-6.2451853071795735	53.77915168438121	53.779151684381176	0.582558891716386	0.5825588917163858
-6.244185307179573	54.97120468561818	54.97120468561821	0.7374182675513721	0.7374182675513721
-6.243185307179573	56.15256897228305	56.15256897228308	0.8900984859051584	0.890098485905159
-6.2421853071795725	57.32329920248519	57.32329920248525	1.040614679620818	1.040614679620818
-6.241185307179572	58.48344983388339	58.48344983388341	1.188981913453623	1.1889819134536228
-6.240185307179572	59.63307512424144	59.6330751242415	1.3352151842846478	1.3352151842846482
-6.2391853071795715	60.77222913198338	60.772229131983416	1.479329421334105	1.479329421334105
-6.238185307179571	61.90096571674709	61.90096571674716	1.6213394863745039	1.6213394863745039
-6.237185307179571	63.01933853993779	63.019338539937834	1.7612601739435143	1.7612601739435148
-6.2361853071795705	64.12740106527957	64.1274010652796	1.8991062115565707	1.8991062115565702
-6.23518530717957	65.22520655936711	65.22520655936711	2.0348922599192956	2.0348922599192965
