x	error_lagrange_uniform	error_lagrange_chebyshev	error_newton_uniform	error_newton_chebyshev
-6.283185307179586	0	0	4.410169046716577	4.410169046716575
-6.282185307179586	0.43274320583679793	0.43274320583679815	4.338119906826684	4.338119906826685
-6.281185307179586	0.8636746688850915	0.8636746688850921	4.266374511460659	4.266374511460657
-6.280185307179585	1.2927990683551518	1.2927990683551527	4.1949325639723964	4.194932563972394
-6.279185307179585	1.7201210734608121	1.7201210734608134	4.123793765557672	4.123793765557672
-6.278185307179585	2.1456453434219567	2.1456453434219593	4.052957815248056	4.052957815248055
-6.277185307179584	2.56937652746743	2.5693765274674334	3.982424409905258	3.9824244099052555
-6.276185307179584	2.9913192648384466	2.9913192648384497	3.912193244215979	3.912193244215979
-6.275185307179584	3.4114781847925997	3.4114781847926015	3.842264010687389	3.8422640106873898
-6.274185307179583	3.8298579066082525	3.8298579066082543	3.772636399642962	3.772636399642963
-6.273185307179583	4.246463039589467	4.246463039589472	3.703310099218876	3.7033100992188768
-6.272185307179583	4.661298183071402	4.661298183071405	3.634284795360869	3.634284795360869
-6.271185307179582	5.074367926426117	5.074367926426122	3.565560171821546	3.565560171821546
-6.270185307179582	5.485676849068958	5.485676849068965	3.4971359101582236	3.4971359101582244
-6.269185307179582	5.895229520465287	5.895229520465289	3.4290116897311598	3.429011689731158
-6.268185307179581	6.3030305001376385	6.303030500137639	3.361187187702212	3.3611871877022104
-6.267185307179581	6.709084337673437	6.709084337673442	3.2936620790340485	3.2936620790340494
-6.2661853071795806	7.113395572733016	7.113395572733026	3.2264360364896807	3.22643603648968
-6.26518530717958	7.515968735058113	7.515968735058117	3.1595087306324605	3.1595087306324605
-6.26418530717958	7.916808344480752	7.916808344480752	3.0928798298265185	3.0928798298265177
-6.2631853071795796	8.31591891093253	8.315918910932535	3.026549000237539	3.026549000237538
-6.262185307179579	8.713304934454362	8.713304934454369	2.9605159058340575	2.9605159058340584
-6.261185307179579	9.10897090520653	9.108970905206537	2.8947802083890473	2.894780208389048
-6.2601853071795786	9.502921303479118	9.502921303479125	2.829341567481907	2.829341567481908
-6.259185307179578	9.895160599702903	9.895160599702914	2.764199640500904	2.7641996405009035
-6.258185307179578	10.28569325446055	10.285693254460561	2.699354082645904	2.699354082645904
-6.2571853071795775	10.674523718498154	10.674523718498168	2.634804546931517	2.6348045469315156
-6.256185307179577	11.061656432737188	11.061656432737196	2.5705506841905854	2.570550684190584
-6.255185307179577	11.447095828286715	11.447095828286718	2.506592143078004	2.506592143078003
-6.2541853071795765	11.830846326456061	11.83084632645607	2.4429285700749532	2.4429285700749532
-6.253185307179576	12.212912338767742	12.212912338767747	2.3795596094934	2.3795596094934
-6.252185307179576	12.593298266970633	12.593298266970644	2.316484903480932	2.316484903480931
-6.2511853071795755	12.97200850305368	12.972008503053688	2.2537040920259828	2.253704092025983
-6.250185307179575	13.349047429259693	13.34904742925971	2.1912168129633143	2.191216812963315
-6.249185307179575	13.7244194180996	13.724419418099618	2.1290227019798262	2.1290227019798253
-6.2481853071795745	14.09812883236692	14.098128832366923	2.067121392620674	2.0671213926206735
-6.247185307179574	14.470180025152496	14.470180025152509	2.0055125162956724	2.0055125162956715
-6.246185307179574	14.840577339859692	14.840577339859708	1.94419570228603	1.9441957022860308
-6.2451853071795735	15.209325110219655	15.209325110219666	1.8831705777513348	1.8831705777513348
-6.244185307179573	15.576427660306921	15.576427660306921	1.8224367677367892	1.8224367677367879
-6.243185307179573	15.941889304555389	15.9418893045554	1.7619938951808072	1.7619938951808058
-6.2421853071795725	16.305714347774412	16.305714347774426	1.7018415809228	1.701841580922801
-6.241185307179572	16.667907085165247	16.66790708516526	1.6419794437112551	1.6419794437112547
-6.240185307179572	17.028471802337677	17.028471802337688	1.5824071002120639	1.5824071002120639
-6.2391853071795715	17.387412775326887	17.3874127753269	1.5231241650170773	1.5231241650170773
-6.238185307179571	17.74473427061068	17.744734270610696	1.4641302506529683	1.4641302506529688
-6.237185307179571	18.1004405451268	18.100440545126826	1.4054249675902661	1.4054249675902666
-6.2361853071795705	18.454535846290508	18.45453584629052	1.3470079242526212	1.3470079242526207
-6.23518530717957	18.80702441201236	18.807024412012378	1.2888787270263635	1.288878727026363
-6.23418530717957	19.157910470716363	19.157910470716374	1.23103698027021	1.2310369802702104
-6.2331853071795695	19.507198241358093	19.507198241358104	1.1734822863252221	1.1734822863252217
-6.232185307179569	19.854891933443156	19.854891933443167	1.1162142455249633	1.1162142455249633
-6.231185307179569	20.20099574704582	20.20099574704583	1.0592324562058404	1.0592324562058404
-6.2301853071795685	20.54551387282788	20.545513872827897	1.0025365147177019	1.0025365147177019
-6.229185307179568	20.88845049205764	20.88845049205766	0.94612601543457	0.94612601543457
-6.228185307179568	21.229809776629093	21.229809776629118	0.8900005507655621	0.8900005507655614
-6.2271853071795675	21.569595889081313	21.569595889081324	0.8341597111660508	0.8341597111660508
-6.226185307179567	21.907812982618005	21.907812982618022	0.7786030851489452	0.7786030851489449
-6.225185307179567	22.244465201127213	22.244465201127227	0.7233302592961638	0.7233302592961633
-6.2241853071795665	22.579556679201158	22.57955667920117	0.6683408182702838	0.6683408182702834
-6.223185307179566	22.91309154215627	22.91309154215628	0.6136343448263193	0.6136343448263193
-6.222185307179566	23.245073906053424	23.245073906053435	0.5592104198237221	0.5592104198237223
-6.2211853071795655	23.57550787771821	23.575507877718227	0.5050686222384744	0.5050686222384742
-6.220185307179565	23.904397554761395	23.904397554761413	0.4512085291753313	0.4512085291753315
-6.219185307179565	24.231747025599546	24.231747025599578	0.3976297158802684	0.3976297158802684
-6.2181853071795645	24.5575603694758	24.557560369475834	0.34433175575299857	0.34433175575299857
-6.217185307179564	24.88184165648067	24.88184165648069	0.29131422035965815	0.2913142203596585
-6.216185307179564	25.20459494757307	25.204594947573085	0.23857667944562433	0.238576679445624
-6.2151853071795635	25.525824294601374	25.525824294601406	0.18611870094842364	0.18611870094842364
-6.214185307179563	25.845533740324747	25.845533740324782	0.13393985101082728	0.13393985101082762
-6.213185307179563	26.16372731843438	26.163727318434397	0.08203969399400535	0.08203969399400535
-6.2121853071795625	26.480409053574967	26.480409053574977	0.030417792490796236	0.030417792490796125
-6.211185307179562	26.795582961366225	26.79558296136624	0.020926292660865098	0.020926292660864765
-6.210185307179562	27.109253048424595	27.109253048424627	0.07199300236446587	0.07199300236446576
-6.2091853071795615	27.421423312384974	27.421423312385	0.12278277925131503	0.12278277925131487
-6.208185307179561	27.732097741922434	27.732097741922463	0.17329606766683692	0.17329606766683692
-6.207185307179561	28.04128031677425	28.04128031677429	0.22353331365680468	0.22353331365680462
-6.2061853071795605	28.348975007761887	28.348975007761908	0.2734949649534292	0.2734949649534293
