x	f(x)	lagrange_uniform(x)	newton_uniform(x)	lagrange_chebyshev(x)	newton_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	0.9999999999999978	2.781844929793719	2.7818449297937184
-6.282185307179586	0.9910403921519204	-0.7696056696407757	-0.7696056696407767	2.7286388229057965	2.728638822905797
-6.281185307179586	0.9821611384315042	-2.5291108656930463	-2.529110865693048	2.6758312057014737	2.675831205701474
-6.280185307179585	0.9733615963131236	-4.278550029260341	-4.278550029260338	2.623420387737475	2.6234203877374758
-6.279185307179585	0.9646411269266821	-6.017957517751053	-6.017957517751052	2.5714046833737543	2.5714046833737543
-6.278185307179585	0.9559990950620488	-7.747367605030451	-7.747367605030455	2.519782411763779	2.5197824117637793
-6.277185307179584	0.947434869173069	-9.466814481572543	-9.466814481572534	2.468551896844842	2.4685518968448417
-6.276185307179584	0.9389478213810621	-11.176332254611612	-11.176332254611609	2.417711467328374	2.4177114673283744
-6.275185307179584	0.9305373274777262	-12.8759549482937	-12.8759549482937	2.3672594566902867	2.367259456690286
-6.274185307179583	0.9222027669276485	-14.565716503827744	-14.565716503827748	2.3171942031613075	2.317194203161307
-6.273185307179583	0.9139435228702784	-16.245650779636595	-16.245650779636602	2.267514049717357	2.267514049717356
-6.272185307179583	0.9057589821214236	-17.91579155150779	-17.915791551507787	2.218217344069909	2.218217344069909
-6.271185307179582	0.8976485351743219	-19.57617251274414	-19.576172512744122	2.169302438656398	2.1693024386563975
-6.270185307179582	0.8896115762001557	-21.22682727431405	-21.22682727431407	2.1207676906306077	2.1207676906306077
-6.269185307179582	0.8816475030481965	-22.867789365001794	-22.86778936500181	2.0726114618530995	2.0726114618531
-6.268185307179581	0.8737557172455042	-24.499092231557338	-24.499092231557345	2.0248321188816427	2.024832118881643
-6.267185307179581	0.8659356239960991	-26.120769238846176	-26.12076923884618	1.9774280329616611	1.977428032961661
-6.2661853071795806	0.8581866321798003	-27.732853669998846	-27.73285366999885	1.930397580016692	1.9303975800166913
-6.26518530717958	0.8505081543505892	-29.335378726560293	-29.335378726560307	1.8837391406388635	1.8837391406388633
-6.26418530717958	0.8428996067345612	-30.928377528638972	-30.928377528638983	1.837451100079383	1.8374511000793827
-6.2631853071795796	0.8353604092275091	-32.511883115055824	-32.51188311505583	1.7915318482390423	1.791531848239042
-6.262185307179579	0.8278899853920191	-34.085928443492925	-34.08592844349293	1.7459797796587282	1.7459797796587284
-6.261185307179579	0.8204877624542517	-35.650546390642134	-35.650546390642155	1.7007932935099626	1.7007932935099621
-6.2601853071795786	0.8131531713003357	-37.20576975235327	-37.20576975235326	1.6559707935854364	1.6559707935854369
-6.259185307179578	0.8058856464723042	-38.75163124378231	-38.75163124378229	1.6115106882895815	1.6115106882895815
-6.258185307179578	0.7986846261637454	-40.28816349953928	-40.28816349953928	1.5674113906291314	1.5674113906291316
