x	error_hermite_uniform	error_hermite_chebyshev
-6.283185307179586	0	1.9186916932394489
-6.282185307179586	0.23556454693383433	1.8231265907789693
-6.281185307179586	0.9368655071829693	1.730728389547583
-6.280185307179585	2.095876258754415	1.6414366253882748
-6.279185307179585	3.7046528657028652	1.5551916286934109
-6.278185307179585	5.755333440951231	1.4719345166050082
-6.277185307179584	8.24013751307744	1.3916071852750977
-6.276185307179584	11.151365397046886	1.3141523021856805
-6.275185307179584	14.48139756887011	1.2395132985278274
-6.274185307179583	18.222694044164996	1.1676343616397407
-6.273185307179583	22.367793760603234	1.0984604275032728
-6.272185307179583	26.909313964220782	1.0319371732985727
-6.271185307179582	31.83994959957195	0.9680110100165553
-6.270185307179582	37.15247270370724	0.9066290751286821
-6.269185307179582	42.83973180395468	0.8477392253138883
-6.268185307179581	48.89465131948474	0.7912900292421947
-6.267185307179581	55.31023096663933	0.7372307604145816
-6.2661853071795806	62.079545168004486	0.6855113900589414
-6.26518530717958	69.19574246520756	0.6360825800816222
-6.26418530717958	76.6520449354194	0.588895676074252
-6.2631853071795796	84.4417476115415	0.5439027003755537
-6.262185307179579	92.55821790605899	0.5010563451876522
-6.261185307179579	100.99489503854063	0.46030996574672345
-6.2601853071795786	109.74528946676571	0.42161757354753376
-6.259185307179578	118.8029823214592	0.3849338296214787
-6.258185307179578	128.16162484461591	0.3502140378679244
-6.2571853071795775	137.81493783139507	0.3174141384384015
-6.256185307179577	147.75671107556596	0.28649070117335024
-6.255185307179577	157.9808028184857	0.2574009190911286
-6.2541853071795765	168.4811392015915	0.2301026019288226
-6.253185307179576	179.25171372238663	0.20455416973469331
-6.252185307179576	190.28658669390447	0.18071464651185198
-6.2511853071795755	201.57988470762933	0.15854365391276493
-6.250185307179575	213.12580009985797	0.13800140498441493
-6.249185307179575	224.918590421481	0.11904869796368389
-6.2481853071795745	236.95257791116936	0.1016469101226628
-6.247185307179574	249.2221489719435	0.08575799166361753
-6.246185307179574	261.7217536511117	0.07134445966317116
-6.2451853071795735	274.4459051235555	0.058369392065536374
-6.244185307179573	287.38917917834743	0.046796421724408344
-6.243185307179573	300.54621370868153	0.036589730493143735
-6.2421853071795725	313.9117082050985	0.027714043363051943
-6.241185307179572	327.48042325199043	0.02013462264937993
-6.240185307179572	341.2471800273646	0.01381726222471702
-6.2391853071795715	355.20685980584994	0.008728281799548987
-6.238185307179571	369.3544034649294	0.004834521249551971
-6.237185307179571	383.6848109943806	0.0021033349894554743
-6.2361853071795705	398.1931410089061	0.0005025863931086283
-6.23518530717957	412.8745102639379	6.422593876731497e-07
-6.23418530717957	427.7240931745997	0.000566367323775463
-6.2331853071795695	442.73712133780555	0.0021691188152210827
-6.232185307179569	457.9088830574849	0.00477874105800169
-6.231185307179569	473.2347228729092	0.008365560118346216
-6.2301853071795685	488.71004109011193	0.01290037849541048
-6.229185307179568	504.33029331637573	0.018354469856451283
-6.228185307179568	520.0909899977793	0.024699573815847864
-6.2271853071795675	535.9876959597818	0.031907890757613355
-6.226185307179567	552.0160299508283	0.039952076701255446
-6.225185307179567	568.171664188963	0.048805238210582025
-6.2241853071795665	584.4503239114333	0.058440927345213
-6.223185307179566	600.8477869272639	0.06883313665454993
-6.222185307179566	617.3598831727899	0.07995629421381639
-6.2211853071795655	633.9824942701339	0.09178525870202542
-6.220185307179565	650.7115530886027	0.10429531452152668
-6.219185307179565	667.5430433089982	0.11746216695881301
-6.2181853071795645	684.4729989908184	0.13126193738641795
-6.217185307179564	701.4975041423381	0.1456711585055523
-6.216185307179564	718.6126922935485	0.1606667696292266
-6.2151853071795635	735.8147460719484	0.17622611200562815
-6.214185307179563	753.0998967811583	0.19232692418138875
-6.213185307179563	770.4644239823548	0.2089473374045958
-6.2121853071795625	787.9046550785049	0.2260658710672177
-6.211185307179562	805.4169649013799	0.2436614281866406
-6.210185307179562	822.9977753013427	0.2617132909261473
-6.2091853071795615	840.6435547398864	0.28020111615400933
