x	error_hermite_uniform	error_hermite_chebyshev
-6.283185307179586	0	0.9039027878079668
-6.282185307179586	92.4459764921151	0.8098881531600919
-6.281185307179586	366.06166077170894	0.722528507129499
-6.280185307179585	815.3415203818334	0.6415465423226402
-6.279185307179585	1434.8826142226037	0.5666730457249012
-6.278185307179585	2219.383120967153	0.49764671893701873
-6.277185307179584	3163.640885060506	0.4342140016012863
-6.276185307179584	4262.551980119651	0.37612889797097504
-6.275185307179584	5511.109289554763	0.32315280657688783
-6.274185307179583	6904.401104233203	0.27505435294532043
-6.273185307179583	8437.609737009474	0.23160922532255324
-6.272185307179583	10106.010153946005	0.19260001336141097
-6.271185307179582	11904.968622051234	0.1578160497259301
-6.270185307179582	13829.941373362974	0.12705325457095995
-6.269185307179582	15876.473285206812	0.10011398285370632
-6.268185307179581	18040.19657646048	0.07680687443504053
-6.267185307179581	20316.82951965727	0.05694670692894399
-6.2661853071795806	22702.175168762507	0.04035425125867387
-6.26518530717958	25192.120102459012	0.02685612987913555
-6.26418530717958	27782.633182778798	0.01628467762520991
-6.2631853071795796	30469.764328920002	0.008477805146345219
-6.262185307179579	33249.643306089114	0.0032788648883687044
-6.261185307179579	36118.47852921051	0.000536519583685835
-6.2601853071795786	39072.555881346365	0.00010461321177324123
-6.259185307179578	42108.237546672004	0.0018420443923415908
-6.258185307179578	45221.96085785226	0.005612642173807747
-6.2571853071795775	48410.23715766708	0.011285044180457171
-6.256185307179577	51669.65067473486	0.018732577081995605
-6.255185307179577	54996.85741318419	0.027833139349650815
-6.2541853071795765	58388.58405612578	0.03846908626360501
-6.253185307179576	61841.626882777775	0.05052711713671787
-6.252185307179576	65352.85069909871	0.06389816472018228
-6.2511853071795755	68919.18778178452	0.07847728675719334
-6.250185307179575	72537.63683548657	0.09416355965093515
-6.249185307179575	76205.26196310937	0.1108599742138816
-6.2481853071795745	79919.1916490476	0.12847333346569856
-6.247185307179574	83676.61775522446	0.14691415244744654
-6.246185307179574	87474.79452979297	0.166096560020366
-6.2451853071795735	91311.03762836492	0.18593820261767913
-6.244185307179573	95182.72314763164	0.20636014991846885
-6.243185307179573	99087.28667124396	0.22728680241310462
-6.2421853071795725	103022.22232781841	0.2486458008298752
-6.241185307179572	106985.08186093891	0.27036793739313736
-6.240185307179572	110973.4737110231	0.29238706888354227
-6.2391853071795715	114985.0621089268	0.31464003147128783
-6.238185307179571	119017.56618115668	0.33706655729387025
-6.237185307179571	123068.75906656704	0.3596091927499475
-6.2361853071795705	127136.46704441396	0.382213218481516
-6.23518530717957	131218.56867364462	0.40482657101694997
-6.23418530717957	135312.99394329794	0.4273997660476395
-6.2331853071795695	139417.72343389588	0.44988582331156934
-6.232185307179569	143530.78748970365	0.47224019305738885
-6.231185307179569	147650.26540174268	0.494420684062877
-6.2301853071795685	151774.2846014349	0.5163873931822206
-6.229185307179568	155901.01986476296	0.5381026363966052
-6.228185307179568	160028.69252683152	0.5595308813431764
-6.2271853071795675	164155.56970671334	0.5806386812977549
-6.226185307179567	168279.96354246777	0.601394610586854
-6.225185307179567	172400.23043621803	0.6217692014050781
-6.2241853071795665	176514.7703091772	0.6417348820142194
-6.223185307179566	180622.0258665117	0.6612659163006327
-6.222185307179566	184720.48187193373	0.680338344668001
-6.2211853071795655	188808.66443191364	0.6989299262426092
-6.220185307179565	192885.14028940458	0.717020082368831
-6.219185307179565	196948.5161269767	0.7345898413727506
-6.2181853071795645	200997.43787925082	0.7516217845720576
-6.217185307179564	205030.5900545314	0.768099993510791
-6.216185307179564	209046.69506553395	0.7840099983977524
-6.2151853071795635	213044.51256910514	0.799338727727648
-6.214185307179563	217022.83881483533	0.8140744590644687
-6.213185307179563	220980.506002462	0.8282067709666742
-6.2121853071795625	224916.38164796602	0.8417264960342534
-6.211185307179562	228829.3679582625	0.8546256750579159
-6.210185307179562	232718.4012143891	0.8668975122509003
-6.2091853071795615	236582.45116309484	0.8785363315442755
-6.208185307179561	240420.5204167354	0.8895375339267996
-6.207185307179561	244231.64386137857	0.8998975558106652
-6.2061853071795605	248014.8880730301	0.9096138284048476
-6.20518530717956	251769.35074188228	0.91868473807782
-6.20418530717956	255494.16010449803	0.9271095876918581
-6.2031853071795595	259188.47438383847	0.934888558891348
-6.202185307179559	262851.48123704316	0.9420226753276949
-6.201185307179559	266482.3972108749	0.948513766803778
-6.2001853071795585	270080.46720474184	0.9543644343211151
-6.199185307179558	273644.963941207	0.9595780160130747
-6.198185307179558	277175.1874439048	0.9641585539478943
-6.1971853071795575	280670.4645227707	0.9681107617852367
-6.196185307179557	284130.14826650615	0.971439993270494
-6.195185307179557	287553.6175421935	0.9741522115511962
-6.1941853071795565	290940.27650197566	0.9762539593000252
-6.193185307179556	294289.5540967213	0.9777523296293038
-6.192185307179556	297600.90359659196	0.9786549377819813
-6.1911853071795555	300873.80211843364	0.9789698935843132
-6.190185307179555	304107.750159909	0.9787057746458161
-6.189185307179555	307302.27114029595	0.9778716002920529
-6.1881853071795545	310456.91094786994	0.9764768062162341
-6.187185307179554	313571.23749379686	0.974531219835749
-6.186185307179554	316644.8402724588	0.9720450363398947
