x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	3.7080028137197503
-6.282185307179586	0.9910403921519204	0.9914297823544851	3.6275003734693727
-6.281185307179586	0.9821611384315042	0.9837104221614121	3.548318631009875
-6.280185307179585	0.9733615963131236	0.9768289334360287	3.4704448129877434
-6.279185307179585	0.9646411269266821	0.9707724296593813	3.393866230002355
-6.278185307179585	0.9559990950620488	0.9655281232786543	3.31857027620439
-6.277185307179584	0.947434869173069	0.9610833252093371	3.244544428895689
-6.276185307179584	0.9389478213810621	0.9574254443392152	3.17177624813056
-6.275185307179584	0.9305373274777262	0.9545419870341768	3.1002533763185416
-6.274185307179583	0.9222027669276485	0.9524205566458348	3.0299635378285914
-6.273185307179583	0.9139435228702784	0.9510488530209544	2.9608945385947347
-6.272185307179583	0.9057589821214236	0.9504146720126826	2.8930342657231387
-6.271185307179582	0.8976485351743219	0.9505059049935779	2.8263706871006082
-6.270185307179582	0.8896115762001557	0.9513105383704289	2.7608918510045246
-6.269185307179582	0.8816475030481965	0.9528166531008626	2.696585885714198
-6.268185307179581	0.8737557172455042	0.9550124242117336	2.633440999123637
-6.267185307179581	0.8659356239960991	0.9578861203192924	2.5714454783557383
-6.2661853071795806	0.8581866321798003	0.9614261031511224	2.510587689377888
-6.26518530717958	0.8505081543505892	0.9656208270698495	2.4508560766189613
-6.26418530717958	0.8428996067345612	0.9704588385986082	2.392239162587736
-6.2631853071795796	0.8353604092275091	0.9759287759482708	2.334725547492693
-6.262185307179579	0.8278899853920191	0.9820193685464228	2.2783039088632235
-6.261185307179579	0.8204877624542517	0.9887194365680925	2.222963001172217
-6.2601853071795786	0.8131531713003357	0.9960178904682178	2.168691655460045
-6.259185307179578	0.8058856464723042	1.0039037305158525	2.115478778959921
-6.258185307179578	0.7986846261637454	1.0123660463301065	2.0633133547246434
-6.2571853071795775	0.7915495522150447	1.021394016417813	2.01218444125471
-6.256185307179577	0.784479870108271	1.0309769077129163	1.962081172127811
-6.255185307179577	0.7774750289617508	1.0411040751175809	1.9129927556296769
-6.2541853071795765	0.7705344815242171	1.0517649610450144	1.8649084743863074
-6.253185307179576	0.7636576841686961	1.0629490949639941	1.8178176849975427
-6.252185307179576	0.7568440968860612	1.0746460929451012	1.771709817672
-6.2511853071795755	0.7500931832781933	1.086845657208653	1.7265743758633612
-6.250185307179575	0.7434044105509019	1.0995375756743273	1.682400935908005
-6.249185307179575	0.7367772495064981	1.1127117215124787	1.6391791466639891
-6.2481853071795745	0.7302111745360639	1.1263580526971337	1.5968987291513645
-6.247185307179574	0.7237056636114615	1.1404666115606743	1.5555494761938347
-6.246185307179574	0.7172601982769762	1.1550275243501846	1.515121252061742
-6.2451853071795735	0.7108742636407432	1.1700310007854793	1.4756039921163866
-6.244185307179573	0.704547348365897	1.1854673336187875	1.4369877024556656
-6.243185307179573	0.6982789446613795	1.2013268981961018	1.399262459561039
-6.2421853071795725	0.6920685482725585	1.2176001520201847	1.362418409945809
-6.241185307179572	0.6859156584715491	1.23427763431522	1.3264457698047158
-6.240185307179572	0.6798197780472816	1.2513499655931153	1.2913348246648426
-6.2391853071795715	0.6737804132953571	1.2688078472214432	1.2570759290378246
-6.238185307179571	0.6677970740075903	1.2866420609930243	1.2236595060733624
-6.237185307179571	0.6618692734613801	1.3048434686971355	1.1910760472140358
-6.2361853071795705	0.6559965284088508	1.3234030116923463	1.1593161118514095
-6.23518530717957	0.6501783590657036	1.3423117104809859	1.12837032698343
-6.23418530717957	0.6444142890999208	1.3615606642852198	1.0982293868731134
-6.2331853071795695	0.6387038456202218	1.3811410506247443	1.068884052708513
-6.232185307179569	0.6330465591643099	1.4010441248960865	1.0403251522639694
-6.231185307179569	0.627441963686952	1.4212612199535124	1.0125435795626354
-6.2301853071795685	0.6218895965477934	1.44178374569153	0.9855302945402761
-6.229185307179568	0.6163889984990402	1.4626031886289945	0.9592763227103351
-6.228185307179568	0.610939713672957	1.483711111494797	0.9337727548302681
-6.2271853071795675	0.605541289569121	1.5050991528151407	0.9090107465691372
-6.226185307179567	0.600193277041569	1.5267590265023998	0.8849815181764629
-6.225185307179567	0.5948952302857365	1.5486825214455566	0.861676354152332
-6.2241853071795665	0.5896467068252343	1.570861501102205	0.8390866029187548
-6.223185307179566	0.5844472674984926	1.5932879030921252	0.8172036764922701
-6.222185307179566	0.5792964764451866	1.6159537387924279	0.7960190501577933
-6.2211853071795655	0.5741939010925672	1.6388510929342435	0.7755242621437051
-6.220185307179565	0.5691391121416435	1.661972123200973	0.7557109132981746
-6.219185307179565	0.5641316835531681	1.6853090598280924	0.7365706667667191
-6.2181853071795645	0.5591711925335454	1.7088542052044935	0.7180952476709876
-6.217185307179564	0.5542572195205767	1.7325999334753694	0.7002764427887739
-6.216185307179564	0.5493893481690755	1.7565386901466413	0.6831061002352512
-6.2151853071795635	0.5445671653363884	1.7806629916909007	0.6665761291454214
-6.214185307179563	0.539790261067738	1.8049654251549023	0.6506784993577847
-6.213185307179563	0.535058228581501	1.8294386477685616	0.6354052410992173
-6.2121853071795625	0.5303706642543748	1.8540753865554707	0.6207484446710558
-6.211185307179562	0.5257271676063867	1.8788684379449405	0.6067002601363894
-6.210185307179562	0.5211273412858536	1.9038106673855466	0.5932528970085486
-6.2091853071795615	0.5165707910542173	1.9288950089601746	0.5803986239407947
-6.208185307179561	0.5120571257707821	1.954114465002568	0.5681297684172001
-6.207185307179561	0.5075859573773889	1.9794621057153823	0.5564387164447219
-6.2061853071795605	0.503156900882948	2.004931068789719	0.5453179122464582
-6.20518530717956	0.4987695743479359	2.0305145590261544	0.5347598579560905
-6.20418530717956	0.49442359886881204	2.0562058479572407	0.5247571133135054
-6.2031853071795595	0.4901185985623113	2.081998273471508	0.5153022953615914
-6.202185307179559	0.48585420054971695	2.1078852394389163	0.5063880781442094
-6.201185307179559	0.4816300349410372	2.133860215337793	0.4980071924053321
-6.2001853071795585	0.477445734819117	2.1599167358832276	0.49015242528934927
-6.199185307179558	0.4733009362237122	2.1860484006569383	0.482816620042536
-6.198185307179558	0.469195278135455	2.212248873738586	0.4759926757156794
-6.1971853071795575	0.4651284024598083	2.2385118833385405	0.46967354686786045
-6.196185307179557	0.4610999540109681	2.264831221432115	0.4638522432713893
-6.195185307179557	0.4571095804956726	2.2912007433952066	0.45852182961788834
-6.1941853071795565	0.453156932497014	2.3176143676414265	0.4536754252255203
-6.193185307179556	0.44924166345818395	2.344066075260616	0.44930620374736
-6.192185307179556	0.4453634296661782	2.370549909658837	0.4454073928809028
-6.1911853071795555	0.4415218902354894	2.3970599761997615	0.4419722740787086
-6.190185307179555	0.43771670709171834	2.4235904418474976	0.43899418226017967
-6.189185307179555	0.43394754495519733	2.450135534810824	0.4364665055244636
-6.1881853071795545	0.43021407132458456	2.476689544188864	0.43438268486448445
-6.187185307179554	0.4265159564603931	2.5032468196181292	0.4327362138820938
-6.186185307179554	0.4228528733685422	2.529801770921017	0.43152063850434136
-6.1851853071795535	0.419224497783867	2.5563488677556667	0.4307295567008599
-6.184185307179553	0.41563050815361136	2.582882639267248	0.4303566182023619
-6.183185307179553	0.412070585620927	2.6093976737406206	0.43039552422024563
-6.1821853071795525	0.4085444140083195	2.635888618254396	0.43084002716730607
-6.181185307179552	0.4050516798011218	2.6623501783363825	0.43168393037954733
-6.180185307179552	0.4015920721309624	2.6887771176204134	0.4329210878390929
-6.1791853071795515	0.39816528275918966	2.7151642575045387	0.43454540389819335
-6.178185307179551	0.3947710060603377	2.741506476810618	0.4365508330043248
-6.177185307179551	0.39140893900557056	2.767798711445247	0.4389313794263754
-6.1761853071795505	0.3880787811461291	2.7940359540620983	0.4416810969819185
-6.17518530717955	0.38478023459680366	2.820213253725557	0.44479408876556814
-6.17418530717955	0.38151300401937277	2.846325715575777	0.4482645068784123
-6.1731853071795495	0.37827679660608815	2.8723685004950608	0.45208655215852356
-6.172185307179549	0.37507132206316934	2.898336824775574	0.456254473912541
-6.171185307179549	0.3718962925942776	2.9242259597884446	0.4607625696483214
-6.1701853071795485	0.3687514228840438	2.9500312316541617	0.4656051848086579
-6.169185307179548	0.36563643008159424	2.9757480209143483	0.4707767125060608
-6.168185307179548	0.3625510337840964	3.0013717622048266	0.47627159325859625
