x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	1.2450039210949417
-6.282185307179586	0.9910403921519204	-351.7457894795576	1.2073698075624917
-6.281185307179586	0.9821611384315042	-1394.4582143730106	1.172112442129167
-6.280185307179585	0.9733615963131236	-3104.2321256853434	1.1391223740074725
-6.279185307179585	0.9646411269266821	-5458.630095177449	1.1082937848099847
-6.278185307179585	0.9559990950620488	-8435.67503765317	1.0795243959479364
-6.277185307179584	0.947434869173069	-12013.842930539113	1.052715377930604
-6.276185307179584	0.9389478213810621	-16172.055629643326	1.0277712615330499
-6.275185307179584	0.9305373274777262	-20889.6737799901	1.0045998508002223
-6.274185307179583	0.9222027669276485	-26146.48982063953	0.9831121378558929
-6.273185307179583	0.9139435228702784	-31922.721082411434	0.963222219485366
-6.272185307179583	0.9057589821214236	-38199.00297744427	0.9448472154613521
-6.271185307179582	0.8976485351743219	-44956.3822795306	0.9279071885828433
-6.270185307179582	0.8896115762001557	-52176.31049418177	0.9123250663972744
-6.269185307179582	0.8816475030481965	-59840.63731738411	0.8980265645766915
-6.268185307179581	0.8737557172455042	-67931.60418202117	0.8849401119190775
-6.267185307179581	0.8659356239960991	-76431.83789094591	0.8729967769464148
-6.2661853071795806	0.8581866321798003	-85324.34433569694	0.8621301960714849
-6.26518530717958	0.8505081543505892	-94592.50229986463	0.8522765033058163
-6.26418530717958	0.8428996067345612	-104220.0573461212	0.8433742614816145
-6.2631853071795796	0.8353604092275091	-114191.11578594102	0.8353643949608911
-6.262185307179579	0.8278899853920191	-124490.13873104576	0.8281901238054382
-6.261185307179579	0.8204877624542517	-135101.93622561987	0.8217968993816568
-6.2601853071795786	0.8131531713003357	-146011.66145835136	0.8161323413746663
-6.259185307179578	0.8058856464723042	-157204.80505336254	0.8111461761864861
-6.258185307179578	0.7986846261637454	-168667.18943910697	0.8067901766934696
-6.2571853071795775	0.7915495522150447	-180384.96329431247	0.8030181033385473
-6.256185307179577	0.784479870108271	-192344.59607006967	0.7997856465341932
-6.255185307179577	0.7774750289617508	-204532.87258716288	0.7970503703524128
-6.2541853071795765	0.7705344815242171	-216936.88770776187	0.7947716574783913
-6.253185307179576	0.7636576841686961	-229544.04108058987	0.7929106554048128
-6.252185307179576	0.7568440968860612	-242342.0319587035	0.7914302238441978
-6.2511853071795755	0.7500931832781933	-255318.8540890208	0.7902948833369663
-6.250185307179575	0.7434044105509019	-268462.7906727498	0.7894707650332642
-6.249185307179575	0.7367772495064981	-281762.40939587017	0.7889255616269342
-6.2481853071795745	0.7302111745360639	-295206.5575288389	0.7886284794203453
-6.247185307179574	0.7237056636114615	-308784.3570946935	0.7885501914991173
-6.246185307179574	0.7172601982769762	-322485.20010473515	0.7886627919961107
-6.2451853071795735	0.7108742636407432	-336298.74386098713	0.7889397514243631
