x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	-0.15515548713882393
-6.282185307179586	0.9910403921519204	862.6647863588801	-0.013089052154364548
-6.281185307179586	0.9821611384315042	3406.584445588849	0.11547210798811881
-6.280185307179585	0.9733615963131236	7572.144301496503	0.23125368480434316
-6.279185307179585	0.9646411269266821	13300.076727174894	0.3349539634695121
-6.278185307179585	0.9559990950620488	20532.437949525145	0.4272446159540781
-6.277185307179584	0.947434869173069	29212.585188779165	0.5087714756780733
-6.276185307179584	0.9389478213810621	39285.154128808426	0.5801552940421775
-6.275185307179584	0.9305373274777262	50696.03671405149	0.6419924791877425
-6.274185307179583	0.9222027669276485	63392.35926893925	0.6948558173322076
-6.273185307179583	0.9139435228702784	77322.46093574296	0.739295177020562
-6.272185307179583	0.9057589821214236	92435.87242681636	0.775838196627903
-6.271185307179582	0.8976485351743219	108683.29508724899	0.8049909554425206
-6.270185307179582	0.8896115762001557	126016.58026399017	0.8272386286534807
-6.269185307179582	0.8816475030481965	144388.7089775514	0.8430461265612404
-6.268185307179581	0.8737557172455042	163753.77189243544	0.8528587183245065
-6.267185307179581	0.8659356239960991	184066.94958248516	0.8571026405512823
-6.2661853071795806	0.8581866321798003	205284.49308738988	0.8561856910368673
-6.26518530717958	0.8505081543505892	227363.70475662503	0.8504978079464617
-6.26418530717958	0.8428996067345612	250262.9193771499	0.8404116347350025
-6.2631853071795796	0.8353604092275091	273941.4855812227	0.8262830710918861
-6.262185307179579	0.8278899853920191	298359.74753073836	0.8084518101933549
-6.261185307179579	0.8204877624542517	323479.02687453607	0.7872418625404983
-6.2601853071795786	0.8131531713003357	349261.6049751579	0.7629620666560786
-6.259185307179578	0.8058856464723042	375670.7054015859	0.7359065869087132
-6.258185307179578	0.7986846261637454	402670.4766845263	0.7063553987283383
-6.2571853071795775	0.7915495522150447	430225.9753308387	0.6745747614723328
-6.256185307179577	0.784479870108271	458303.1490937576	0.6408176791972158
-6.255185307179577	0.7774750289617508	486868.82049558876	0.6053243495864168
-6.2541853071795765	0.7705344815242171	515890.67059959733	0.5683226012802823
-6.253185307179576	0.7636576841686961	545337.2230278475	0.530028319850195
-6.252185307179576	0.7568440968860612	575177.8282217855	0.49064586265447857
-6.2511853071795755	0.7500931832781933	605382.6479424029	0.4503684628096044
-6.250185307179575	0.7434044105509019	635922.6400068417	0.40937862250612594
-6.249185307179575	0.7367772495064981	666769.5432583528	0.367848495894736
