x	error_hermite_uniform	error_hermite_chebyshev
-6.283185307179586	0	6.654197845276233
-6.282185307179586	2.3531344175209412e-05	6.590185305365663
-6.281185307179586	9.374673098627717e-05	6.5265315243895
-6.280185307179585	0.00021008083992790638	6.463235883051936
-6.279185307179585	0.0003719718853402165	6.400297760619042
-6.278185307179585	0.0005788616209752018	6.337716534911755
-6.277185307179584	0.0008301953441396392	6.275491582299304
-6.276185307179584	0.0011254218993247411	6.213622277693119
-6.275185307179584	0.0014639936812411714	6.152107994541389
-6.274185307179583	0.0018453666374611544	6.090948104823962
-6.273185307179583	0.0022690002705222367	6.030141979047822
-6.272185307179583	0.002734357639554874	5.969688986243017
-6.271185307179582	0.0032409053614841365	5.909588493959037
-6.270185307179582	0.0037881136116766356	5.849839868261741
-6.269185307179582	0.004375456124213417	5.790442473730652
-6.268185307179581	0.005002410191721873	5.731395673456704
-6.267185307179581	0.005668456664678079	5.6726988290405185
-6.2661853071795806	0.006373079950373284	5.614351300591014
-6.26518530717958	0.007115768011411117	5.556352446724498
-6.26418530717958	0.007896012363786009	5.49870162456416
-6.2631853071795796	0.00871330807459958	5.441398189739959
-6.262185307179579	0.009567153759285407	5.384441496388962
-6.261185307179579	0.010457051578519394	5.327830897156046
-6.2601853071795786	0.0113825072347441	5.271565743194944
-6.259185307179578	0.012343029968234442	5.21564538416979
-6.258185307179578	0.013338132552878301	5.160069168256921
-6.2571853071795775	0.014367331291547991	5.104836442147109
-6.256185307179577	0.01543014601111492	5.04994655104814
-6.255185307179577	0.016526100057155158	4.9953988386877075
-6.2541853071795765	0.01765472028822579	4.941192647316748
-6.253185307179576	0.018815537069881483	4.887327317713009
-6.252185307179576	0.020008084268357096	4.833802189184995
-6.2511853071795755	0.0212318992438576	4.780616599576273
-6.250185307179575	0.022486522843607304	4.727769885270028
-6.249185307179575	0.02377149939455192	4.675261381193983
-6.2481853071795745	0.02508637669575675	4.623090420825606
-6.247185307179574	0.026430706010544647	4.5712563361975915
