x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	1.0017078940235111
-6.282185307179586	0.9910403921519204	-8933737473754.674	0.9918283178951613
-6.281185307179586	0.9821611384315042	-34512414924620.062	0.9824267170303741
-6.280185307179585	0.9733615963131236	-74992132495750.95	0.9733964807182015
-6.279185307179585	0.9646411269266821	-128743859873885.33	0.9646513418624777
-6.278185307179585	0.9559990950620488	-194247420011103.75	0.9561223313541065
-6.277185307179584	0.947434869173069	-270085744462460.4	0.9477551058582961
-6.276185307179584	0.9389478213810621	-354939389352415.1	0.9395076102940685
-6.275185307179584	0.9305373274777262	-447581301390038.56	0.9313480397590589
-6.274185307179583	0.9222027669276485	-546871823746008.7	0.9232530688535691
-6.273185307179583	0.9139435228702784	-651753931983894.8	0.9152063193034137
-6.272185307179583	0.9057589821214236	-761248690604605.5	0.9071970394894767
-6.271185307179582	0.8976485351743219	-874450921116559.4	0.8992189719800547
-6.270185307179582	0.8896115762001557	-990525072885536.5	0.8912693874458868
-6.269185307179582	0.8816475030481965	-1108701288347701.8	0.8833482654321165
-6.268185307179581	0.8737557172455042	-1228271654487325.2	0.8754576043802579
-6.267185307179581	0.8659356239960991	-1348586632787621.8	0.8676008450493831
-6.2661853071795806	0.8581866321798003	-1469051660159330.5	0.8597823930915094
-6.26518530717958	0.8505081543505892	-1589123913637367.5	0.8520072280027174
-6.26418530717958	0.8428996067345612	-1708309231911629.8	0.8442805870095073
-6.2631853071795796	0.8353604092275091	-1826159187023958.2	0.8366077136690965
-6.262185307179579	0.8278899853920191	-1942268299819856.5	0.8289936620720358
-6.261185307179579	0.8204877624542517	-2056271392990999.5	0.8214431485440618
-6.2601853071795786	0.8131531713003357	-2167841075783259.2	0.8139604436596911
-6.259185307179578	0.8058856464723042	-2276685354675076.5	0.8065492982098541
-6.258185307179578	0.7986846261637454	-2382545364553027	0.7992128975169651
-6.2571853071795775	0.7915495522150447	-2485193215125301.5	0.7919538391694764
-6.256185307179577	0.784479870108271	-2584429947520244	0.7847741298601896
-6.255185307179577	0.7774750289617508	-2680083596215841	0.777675197563899
-6.2541853071795765	0.7705344815242171	-2772007351637828	0.7706579157853993
-6.253185307179576	0.7636576841686961	-2860077818948816	0.7637226370533416
-6.252185307179576	0.7568440968860612	-2944193368728838.5	0.7568692332330862
-6.2511853071795755	0.7500931832781933	-3024272575419381	0.7500971405869035
-6.250185307179575	0.7434044105509019	-3100252739568166	0.7434054078260885
-6.249185307179575	0.7367772495064981	-3172088490071286.5	0.7367927456804936
-6.2481853071795745	0.7302111745360639	-3239750462762717.5	0.7302575767597236
-6.247185307179574	0.7237056636114615	-3303224051848892.5	0.7237980846997873
-6.246185307179574	0.7172601982769762	-3362508230828532.5	0.7174122617820936
-6.2451853071795735	0.7108742636407432	-3417614439674847	0.7110979543808069
-6.244185307179573	0.704547348365897	-3468565535189134	0.7048529057420876
-6.243185307179573	0.6982789446613795	-3515394801562131.5	0.6986747957267395
-6.2421853071795725	0.6920685482725585	-3558145018301454	0.6925612772582286
-6.241185307179572	0.6859156584715491	-3596867582801462	0.6865100093127231
-6.240185307179572	0.6798197780472816	-3631621684945054.5	0.6805186863683773
-6.2391853071795715	0.6737804132953571	-3662473531236012.5	0.6745850642990354
-6.238185307179571	0.6677970740075903	-3689495616065472	0.6687069827542356
-6.237185307179571	0.6618692734613801	-3712766037816964.5	0.6628823841141616
-6.2361853071795705	0.6559965284088508	-3732367857611706	0.657109329146025
-6.23518530717957	0.6501783590657036	-3748388498589110.5	0.6513860095185086
-6.23418530717957	0.6444142890999208	-3760919183707468.5	0.6457107573540865
-6.2331853071795695	0.6387038456202218	-3770054410136061	0.640082052016305
-6.232185307179569	0.6330465591643099	-3775891458393022	0.6344985243411225
-6.231185307179569	0.627441963686952	-3778529934463240	0.6289589585288838
-6.2301853071795685	0.6218895965477934	-3778071343207206	0.6234622919171707
-6.229185307179568	0.6163889984990402	-3774618691445648	0.6180076128550167
-6.228185307179568	0.610939713672957	-3768276119175579	0.6125941568965385
-6.2271853071795675	0.605541289569121	-3759148557441601	0.6072213015271539
-6.226185307179567	0.600193277041569	-3747341411451702	0.6018885596288304
-6.225185307179567	0.5948952302857365	-3732960267589693.5	0.5965955718824417
-6.2241853071795665	0.5896467068252343	-3716110623036777.5	0.5913420982957597
-6.223185307179566	0.5844472674984926	-3696897636772803.5	0.5861280090350763
-6.222185307179566	0.5792964764451866	-3675425900783328.5	0.5809532747272029
-6.2211853071795655	0.5741939010925672	-3651799230352169	0.57581795638691
-6.220185307179565	0.5691391121416435	-3626120472370336	0.5707221951128317
-6.219185307179565	0.5641316835531681	-3598491330641554.5	0.565666201682773
-6.2181853071795645	0.5591711925335454	-3569012207211735.5	0.5606502461672268
-6.217185307179564	0.5542572195205767	-3537782058795175	0.5556746476679644
-6.216185307179564	0.5493893481690755	-3504898267413676.5	0.5507397642768558
-6.2151853071795635	0.5445671653363884	-3470456524406470	0.5458459833387018
-6.214185307179563	0.539790261067738	-3434550727008856.5	0.5409937120908881
-6.213185307179563	0.535058228581501	-3397272886735742.5	0.5361833687421965
-6.2121853071795625	0.5303706642543748	-3358713048843072.5	0.5314153740430749
-6.211185307179562	0.5257271676063867	-3318959222175243	0.5266901433902756
-6.210185307179562	0.5211273412858536	-3278097318740485	0.5220080794998582
-6.2091853071795615	0.5165707910542173	-3236211102388356	0.5173695656742794
-6.208185307179561	0.5120571257707821	-3193382145994581.5	0.5127749596816108
-6.207185307179561	0.5075859573773889	-3149689796588006.5	0.5082245882578029
-6.2061853071795605	0.503156900882948	-3105211147882920.5	0.5037187422364571
-6.20518530717956	0.4987695743479359	-3060021019707082.5	0.4992576723046109
-6.20418530717956	0.49442359886881204	-3014191943841815	0.49484158537774664
-6.2031853071795595	0.4901185985623113	-2967794155815454	0.4904706415824308
-6.202185307179559	0.48585420054971695	-2920895592215162.5	0.4861449518307646
-6.201185307179559	0.4816300349410372	-2873561893104907.5	0.48186457596711973
-6.2001853071795585	0.477445734819117	-2825856409159204.5	0.4776295214644084
-6.199185307179558	0.4733009362237122	-2777840213142943	0.4734397426443944
-6.198185307179558	0.469195278135455	-2729572115387578.5	0.4692951403942692
-6.1971853071795575	0.4651284024598083	-2681108682932910.5	0.46519556234982395
-6.196185307179557	0.4610999540109681	-2632504262021811	0.46114080351410514
-6.195185307179557	0.4571095804956726	-2583811003652668	0.4571306072792949
-6.1941853071795565	0.453156932497014	-2535078891910724.5	0.4531646668188306
-6.193185307179556	0.44924166345818395	-2486355774815404	0.44924262681630484
-6.192185307179556	0.4453634296661782	-2437687397435674.5	0.44536408549753603
-6.1911853071795555	0.4415218902354894	-2389117437039979	0.44152859693231056
-6.190185307179555	0.43771670709171834	-2340687540060819.5	0.43773567357263304
-6.189185307179555	0.43394754495519733	-2292437360667332.5	0.4339847889948855
-6.1881853071795545	0.43021407132458456	-2244404600751426.2	0.43027538081405253
-6.187185307179554	0.4265159564603931	-2196625051145111.8	0.426606853739076
-6.186185307179554	0.4228528733685422	-2149132633897800.2	0.42297858273949057
-6.1851853071795535	0.419224497783867	-2101959445453197.2	0.4193899162946775
-6.184185307179553	0.41563050815361136	-2055135800575582.5	0.4158401796983758
-6.183185307179553	0.412070585620927	-2008690276885055	0.41232867839250337
-6.1821853071795525	0.4085444140083195	-1962649759870553.8	0.40885470130578166
-6.181185307179552	0.4050516798011218	-1917039488258262	0.40541752417422305
-6.180185307179552	0.4015920721309624	-1871883099621389.5	0.40201641282206174
-6.1791853071795515	0.39816528275918966	-1827202676125266.5	0.3986506263833554
-6.178185307179551	0.3947710060603377	-1783018790309181	0.3953194204460576
-6.177185307179551	0.39140893900557056	-1739350550813635.8	0.39202205010200486
-6.1761853071795505	0.3880787811461291	-1696215647968404.8	0.38875777288786223
-6.17518530717955	0.38478023459680366	-1653630399163248.8	0.38552585160366615
-6.17418530717955	0.38151300401937277	-1611609793929275.2	0.3823255569971774
-6.1731853071795495	0.37827679660608815	-1570167538664619	0.3791561703037925
-6.172185307179549	0.37507132206316934	-1529316100943697.8	0.376016985633254
-6.171185307179549	0.3718962925942776	-1489066753354414.5	0.37290731219585443
-6.1701853071795485	0.3687514228840438	-1449429616812524.8	0.36982647636223387
-6.169185307179548	0.36563643008159424	-1410413703307138.8	0.3667738235522018
-6.168185307179548	0.3625510337840964	-1372026958035561.8	0.36374871994930336
-6.1671853071795475	0.35949495602034287	-1334276300889902	0.3607505540390763
-6.166185307179547	0.3564679212343238	-1297167667261653.8	0.35777873797008863
-6.165185307179547	0.3534696562688551	-1260706048134279.2	0.3548327087379353
-6.1641853071795465	0.3504998903492344	-1224895529437058	0.3519119291933983
-6.163185307179546	0.3475583550668927	-1189739330636944.2	0.34901588887691104
-6.162185307179546	0.34464478436311163	-1155239842548016.8	0.3461441046823476
-6.1611853071795455	0.3417589145127549	-1121398664341125.5	0.34329612135396537
-6.160185307179545	0.33890048410803353	-1088216639738939.4	0.3404715118210616
-6.159185307179545	0.3360692340423217	-1055693892384153.5	0.3376698773755747
-6.1581853071795445	0.3332649074939772	-1023829860370971.4	0.33489084769844807
-6.157185307179544	0.33048724991022843	-992623329932185.5	0.33213408074111933
-6.156185307179544	0.327736008991102	-962072468276238.5	0.3293992624689448
-6.1551853071795435	0.32501093467336034	-932174855570572.6	0.32668610647378366
-6.154185307179543	0.3223117791145157	-902927516069377.2	0.32399435346330085
-6.153185307179543	0.3196382966768706	-874326948385497.1	0.32132377063481715
-6.1521853071795425	0.3169902439116034	-846369154907830.2	0.3186741509417715
-6.151185307179542	0.31436737954291666	-819049670366966.5	0.3160453122610235
-6.150185307179542	0.3117694644522006	-792363589553166.2	0.31343709646932644
-6.1491853071795415	0.3091962616622745	-766305594191988.8	0.3108493684373925
-6.148185307179541	0.30664753632167746	-740869978984024.1	0.3082820149499603
-6.147185307179541	0.30412305568898246	-716050676816217	0.30573494356028225
-6.1461853071795405	0.30162258911719403	-691841283153241.4	0.30320808138735544
-6.14518530717954	0.2991459080381837	-668235079618228.2	0.3007013738641366
-6.14418530717954	0.29669278594717957	-645225056772981.9	0.29821478344483016
-6.1431853071795395	0.29426299838732706	-622803936108505.9	0.2957482882791728
-6.142185307179539	0.29185632293427627	-600964191257347.2	0.293301880861438
-6.141185307179539	0.2894725391808531	-579698068439825.2	0.2908755666616493
-6.1401853071795385	0.2871114287217891	-558997606156759.3	0.28846936274624624
-6.139185307179538	0.2847727751384848	-538854654141769.94	0.2860832963951653
-6.138185307179538	0.28245636398386187	-519260891586634.8	0.28371740372201304
-6.1371853071795375	0.2801619827672623	-500207844653558.9	0.281371728303692
-6.136185307179537	0.27788942093940944	-481686903288506.6	0.2790463198255204
-6.135185307179537	0.2756384698774465	-463689337350045	0.2767412327475449
-6.1341853071795365	0.27340892287000956	-446206312068329.75	0.27445652499741136
-6.133185307179536	0.2712005751023921	-429228902849089.8	0.27219225669479086
-6.132185307179536	0.2690132236417719	-412748109437585.2	0.26994848891201
-6.1311853071795355	0.26684666742248164	-396754869457637	0.26772528247517313
-6.130185307179535	0.2647007072313721	-381240071340894.6	0.2655226968096896
-6.129185307179535	0.26257514569322865	-366194566661576.8	0.2633407888337669
-6.1281853071795345	0.2604697872562573	-351609181891904.56	0.2611796119030667
-6.127185307179534	0.25838443817764983	-337474729593470.44	0.25903921480934594
-6.126185307179534	0.25631890650919487	-323782019059734	0.25691964083558205
-6.1251853071795335	0.2542730020829796	-310521866424783.06	0.254820926869697
-6.124185307179533	0.2522465364971624	-297685104253420.6	0.2527431025786796
-6.123185307179533	0.250239323101794	-285262590627545.4	0.25068618964455835
-6.1221853071795325	0.24825117698473415	-273245217743666.66	0.2486502010633614
-6.121185307179532	0.24628191495762783	-261623920036272.3	0.24663514050787344
-6.120185307179532	0.24433135554195418	-250389681841609.12	0.24464100175471165
-6.1191853071795315	0.242399318955159	-239533544616283.22	0.2426677681759385
-6.118185307179531	0.24048562709683746	-229046613724902.1	0.240715412295156
-6.117185307179531	0.2385901035350113	-218920064810798.75	0.23878389540775585
-6.1161853071795305	0.23671257349247937	-209145149763679.53	0.23687316726474977
