x	error_hermite_uniform	error_hermite_chebyshev
-6.283185307179586	0	0.0006301190262156808
-6.282185307179586	117478546202143328	0.0001670414794453512
-6.281185307179586	448690034991060480	8.163533687377544e-06
-6.280185307179585	963869252908538496	2.8309798442816003e-05
-6.279185307179585	1635858725324882432	0.0001395645628869957
-6.278185307179585	2439926354881969152	0.00028260714214789484
-6.277185307179584	3353594101052493824	0.00041969803433183905
-6.276185307179584	4356477099157332992	0.0005290497999469457
-6.275185307179584	5430132647346696192	0.0006003537088652422
-6.274185307179583	6557918518803540992	0.0006312657680045408
-6.273185307179583	7724860083832176640	0.0006246842475049474
-6.272185307179583	8917525752610542592	0.0005866757147359181
-6.271185307179582	10123910274267615232	0.000524928270971281
-6.270185307179582	11333325451653935104	0.00044762953032340125
-6.269185307179582	12536297853754071040	0.0003626832117439305
-6.268185307179581	13724473129196023808	0.0002771923277754551
-6.267185307179581	14890526544792244224	0.00019714911088419829
-6.2661853071795806	16028079392545542144	0.00012728225513636282
-6.26518530717958	17131620927114864640	7.102097910760552e-05
-6.26418530717958	18196435513403629568	3.054302177885049e-05
-6.2631853071795796	19218534680746283008	6.8801346699842725e-06
-6.262185307179579	20194593796166422528	6.007921149464579e-08
-6.261185307179579	21121893084399460352	9.268709623144744e-06
-6.2601853071795786	21998262736848019456	3.301953638656929e-05
-6.259185307179578	22822031865406533632	6.932132618830966e-05
-6.258185307179578	23591981070180536320	0.00011583689242411488
-6.2571853071795775	24307298402571911168	0.00017002834710644343
-6.256185307179577	24967538517029105664	0.00022928578984338088
-6.255185307179577	25572584816003035136	0.00029103776523831115
-6.2541853071795765	26122614403330097152	0.0003528428805433803
-6.253185307179576	26618065671410208768	0.00041246278746953635
-6.252185307179576	27059608357184389120	0.0004679173376279655
-6.2511853071795755	27448115911068602368	0.0005175231550618165
-6.250185307179575	27784640031687618560	0.0005599171624159904
-6.249185307179575	28070387227500974080	0.0005940667767087016
-6.2481853071795745	28306697274239225856	0.0006192685780227469
-6.247185307179574	28495023444494200832	0.0006351372697503965
-6.246185307179574	28636914392852934656	0.0006415867085498572
-6.2451853071795735	28733997586644049920	0.0006388046991894214
-6.244185307179573	28787964178701979648	0.0006272231364106151
-6.243185307179573	28800555224558407680	0.000607484941681613
-6.2421853071795725	28773549152162627584	0.0005804090952005181
-6.241185307179572	28708750397624762368	0.0005469549097762982
-6.240185307179572	28607979125585432576	0.0005081865375982098
-6.2391853071795715	28473061957652312064	0.0004652385479713139
-6.238185307179571	28305823636925743104	0.00041928326708173813
-6.237185307179571	28108079560972328960	0.0003715004313736836
-6.2361853071795705	27881629119707201536	0.00032304957704054615
-6.23518530717957	27628249778529275904	0.00027504546952894504
-6.23418530717957	27349691850724626432	0.0002285367699164098
-6.2331853071795695	27047673906625830912	0.00018448804016879539
-6.232185307179569	26723878770295226368	0.00014376510601166181
-6.231185307179569	26379950057602953216	0.00010712372461507691
-6.2301853071795685	26017489212499345408	7.520144411565788e-05
-6.229185307179568	25638053001047080960	4.8512492078156555e-05
-6.228185307179568	25243151425393086464	2.744549043054434e-05
-6.2271853071795675	24834246022322393088	1.226376386143091e-05
-6.226185307179567	24412748513363730432	3.1079863144212183e-06
-6.225185307179567	23980019775610302464	8.95829632696632e-10
-6.2241853071795665	23537369104485703680	2.8537999805511305e-06
-6.223185307179566	23086053741635637248	1.1474592242821657e-05
-6.222185307179566	22627278642961518592	2.557700292160625e-05
-6.2211853071795655	22162196463540862976	4.4790815645345816e-05
