x	error_hermite_uniform	error_hermite_chebyshev
-6.283185307179586	0	0.3237358503046406
-6.282185307179586	8.45116400795286	0.2937398235568136
-6.281185307179586	33.49607980786362	0.26564567828020713
-6.280185307179585	74.67770999540033	0.23938077305242123
-6.279185307179585	131.54670636894252	0.21487443848540555
-6.278185307179585	203.66131077106604	0.19205793606653432
-6.277185307179584	290.58725699049194	0.17086441768974914
-6.276185307179584	391.89767371473636	0.1512288858673131
-6.275185307179584	507.1729885237734	0.1330881546128151
-6.274185307179583	636.0008329151063	0.11638081098589614
-6.273185307179583	777.9759483507171	0.10104717728962798
-6.272185307179583	932.7000933164372	0.08702927391135773
-6.271185307179582	1099.7819513843785	0.07427078279797983
-6.270185307179582	1278.8370402691069	0.06271701155685483
-6.269185307179582	1469.4876218683469	0.052314858173404644
-6.268185307179581	1671.3626132790725	0.04301277633676115
-6.267185307179581	1884.0974987798988	0.034760741364967984
-6.2661853071795806	2107.3342427707807	0.027510216721060132
-6.26518530717958	2340.7212036611004	0.021214121111765905
-6.26418530717958	2583.913048697275	0.015826796160499645
-6.2631853071795796	2836.5706697211153	0.011303974646399206
-6.262185307179579	3098.3610998502327	0.007602749301450773
-6.261185307179579	3368.9574310718262	0.004681542157531804
-6.2601853071795786	3648.038732741337	0.002500074435546784
-6.259185307179578	3935.2899709774115	0.0010193369689295295
-6.258185307179578	4230.401928944794	0.00020156115362413018
-6.2571853071795775	4533.071128016787	1.0190417064515067e-05
-6.256185307179577	4842.999749808949	0.0004098521985640424
-6.255185307179577	5159.895559075876	0.001366330433650087
-6.2541853071795765	5483.471827462847	0.0028465385351077455
-6.253185307179576	5813.447258104329	0.004818492863316037
-6.252185307179576	6149.545911061216	0.007251286678792934
-6.2511853071795755	6491.497129588966	0.010115064569913845
-6.250185307179575	6839.035467228668	0.01338099734867948
-6.249185307179575	7191.900615713249	0.017021257407713763
-6.2481853071795745	7549.837333681082	0.021008994531647285
-6.247185307179574	7912.595376189248	0.02531831215609026
-6.246185307179574	8279.929425018932	0.02992424406764782
-6.2451853071795735	8651.599019765234	0.03480273153826874
-6.244185307179573	9027.36848970405	0.03993060088747413
-6.243185307179573	9407.006886428479	0.045285541466139834
-6.2421853071795725	9790.28791724745	0.05084608405533497
-6.241185307179572	10176.989879339197	0.05659157967407946
-6.240185307179572	10566.895594652353	0.0625021787897937
-6.2391853071795715	10959.792345547496	0.06855881092530725
-6.238185307179571	11355.471811171961	0.07474316465650022
-6.237185307179571	11753.730004560935	0.08103766799449075
-6.2361853071795705	12154.367210457669	0.08742546914655536
-6.23518530717957	12557.187923846039	0.09389041765003947
-6.23418530717957	12962.000789188416	0.10041704587339317
-6.2331853071795695	13368.618540362097	0.10699055087877896
-6.232185307179569	13776.857941287422	0.11359677664062895
-6.231185307179569	14186.539727241037	0.12022219661460087
-6.2301853071795685	14597.488546847297	0.12685389665158475
-6.229185307179568	15009.532904741725	0.13347955825126023
-6.228185307179568	15422.505104899314	0.14008744214995017
-6.2271853071795675	15836.24119462183	0.1466663722375947
-6.226185307179567	16250.580909177195	0.15320571979853792
-6.225185307179567	16665.367617084772	0.15969538807113048
-6.2241853071795665	17080.448266040243	0.1661257971210589
-6.223185307179566	17495.673329473593	0.17248786902340296
-6.222185307179566	17910.8967537343	0.17877301334860252
-6.2211853071795655	18325.975905897278	0.18497311294735408
-6.220185307179565	18740.771522183495	0.19108051002972648
-6.219185307179565	19155.14765698937	0.1970879925338056
-6.2181853071795645	19568.971632518795	0.20298878077910432
-6.217185307179564	19982.113989011737	0.20877651440022005
-6.216185307179564	20394.44843556369	0.21444523955617034
-6.2151853071795635	20805.851801530032	0.21998939641089177
-6.214185307179563	21216.203988509467	0.22540380688057182
-6.213185307179563	21625.3879229007	0.23068366264333295
-6.2121853071795625	22033.289509026876	0.23582451340701627
-6.211185307179562	22439.79758282187	0.24082225543086555
-6.210185307179562	22844.803866072878	0.24567312029681054
-6.2091853071795615	23248.20292121394	0.25037366392629
