x	error_hermite_uniform	error_hermite_chebyshev
-6.283185307179586	0	0.4218052441959519
-6.282185307179586	825.9227963019738	0.3605577211823545
-6.281185307179586	3261.0558937764717	0.3054686693861838
-6.280185307179585	7242.600222198958	0.2561676306611905
-6.279185307179585	12709.2721626928	0.21229995222849452
-6.278185307179585	19601.27512846102	0.17352626733618937
-6.277185307179584	27860.27159386401	0.13952198971434737
-6.276185307179584	37429.355565662736	0.10997682151974131
-6.275185307179584	48253.02549032249	0.08459427447036583
-6.274185307179583	60277.15759134819	0.06309120387527112
-6.273185307179583	73448.97963069569	0.04519735527113522
-6.272185307179583	87717.04508837815	0.030654923382315902
-6.271185307179582	103031.2077544585	0.01921812312652804
-6.270185307179582	119342.59672769051	0.010652772393810461
-6.269185307179582	136603.59181514403	0.004735886331347805
-6.268185307179581	154767.79932721792	0.0012552828721370535
-6.267185307179581	173790.02826251526	9.199250532332393e-06
-6.2661853071795806	193626.2668771234	0.0008059192524344505
-6.26518530717958	214233.65963290897	0.0034634109530827795
-6.26418530717958	235570.4845195088	0.00780897470004549
-6.2631853071795796	257596.13074475652	0.013678901103739927
-6.262185307179579	280271.0767883599	0.0209181388026195
-6.261185307179579	303556.8688136992	0.029379971774474045
-6.2601853071795786	327416.099432692	0.03892570596999234
-6.259185307179578	351812.3868187197	0.049424365049185126
-6.258185307179578	376710.35416268744	0.06075239500535223
-6.2571853071795775	402075.60946734494	0.0727933774658488
-6.256185307179577	427874.72567505186	0.08543775146292332
-6.255185307179577	454075.2211242446	0.0985825434720421
-6.2541853071795765	480645.5403299069	0.11213110551932115
-6.253185307179576	507555.0350834221	0.12599286116340314
-6.252185307179576	534773.9458672256	0.1400830591612532
-6.2511853071795755	562273.3835797495	0.15432253463121637
-6.250185307179575	590025.3115662012	0.16863747753021197
-6.249185307179575	618002.5279507681	0.18295920826595258
-6.2481853071795745	646178.6482659235	0.1972239602685587
-6.247185307179574	674528.0883745162	0.21137266934952903
-6.246185307179574	703026.0476804351	0.22535076967972656
-6.2451853071795735	731648.4926236566	0.23910799622121792
-6.244185307179573	760372.1404555447	0.2525981934514421
-6.243185307179573	789174.4432903423	0.26577913022152855
-6.2421853071795725	818033.5724288165	0.27861232059365626
-6.241185307179572	846928.402950103	0.2910628505058206
-6.240185307179572	875838.4985678195	0.3030992101154232
-6.2391853071795715	904744.0967465838	0.31469313167618096
-6.238185307179571	933626.094075119	0.32581943280609504
-6.237185307179571	962466.031892174	0.33645586500693747
-6.2361853071795705	991246.0821615441	0.3465829672989095
-6.23518530717957	1019949.033592504	0.3561839248369928
-6.23418530717957	1048558.2780020545	0.36524443237817683
-6.2331853071795695	1077057.7969153777	0.37375256247178423
-6.232185307179569	1105432.148400991	0.38169863824771
