x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	-0.82850964621067
-6.282185307179586	0.9910403921519204	-3.363361222599689	-0.6907576221817587
-6.281185307179586	0.9821611384315042	-16.290692815956398	-0.5608718678986222
-6.280185307179585	0.9733615963131236	-37.567346310354274	-0.43860073080627815
-6.279185307179585	0.9646411269266821	-66.98194864921192	-0.32369814559142845
-6.278185307179585	0.9559990950620488	-104.32636402704797	-0.21592354027342078
-6.277185307179584	0.947434869173069	-149.395656094589	-0.11504174355087829
-6.276185307179584	0.9389478213810621	-201.9880505279924	-0.0208228933901851
-6.275185307179584	0.9305373274777262	-261.90489795917995	0.06695765315782648
-6.274185307179583	0.9222027669276485	-328.95063726429896	0.14851940892653098
-6.273185307179583	0.9139435228702784	-402.9327592073501	0.22407684440093342
-6.272185307179583	0.9057589821214236	-483.66177043603943	0.29383947429713286
-6.271185307179582	0.8976485351743219	-570.9511578269381	0.35801194296700684
-6.270185307179582	0.8896115762001557	-664.6173531770529	0.4167941086411632
-6.269185307179582	0.8816475030481965	-764.4796982389262	0.4703811265230739
-6.268185307179581	0.8737557172455042	-870.360410096415	0.518963530747203
-6.267185307179581	0.8659356239960991	-982.084546878309	0.5627273152138048
-6.2661853071795806	0.8581866321798003	-1099.4799738069771	0.6018540133129643
-6.26518530717958	0.8505081543505892	-1222.37732957925	0.6365207765503259
-6.26418530717958	0.8428996067345612	-1350.6099930767489	0.6669004520868387
-6.2631853071795796	0.8353604092275091	-1484.014050402938	0.6931616592047335
-6.262185307179579	0.8278899853920191	-1622.4282622441312	0.7154688647118391
-6.261185307179579	0.8204877624542517	-1765.6940315517734	0.7339824572962165
-6.2601853071795786	0.8131531713003357	-1913.6553715432674	0.7488588208429852
-6.259185307179578	0.8058856464723042	-2066.1588740187085	0.7602504067251094
-6.258185307179578	0.7986846261637454	-2223.053677990843	0.7683058050797893
-6.2571853071795775	0.7915495522150447	-2384.1914386256403	0.7731698150819992
