x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	0.02179380929779137
-6.282185307179586	0.9910403921519204	0.990996662760234	0.02250339806288405
-6.281185307179586	0.9821611384315042	0.9819866710862922	0.02320900278449071
-6.280185307179585	0.9733615963131236	0.9729700550218204	0.023910630661673826
-6.279185307179585	0.9646411269266821	0.9639468445779902	0.024608288886917355
-6.278185307179585	0.9559990950620488	0.9549170697335136	0.025301984646130333
-6.277185307179584	0.947434869173069	0.9458807604346599	0.025991725118649698
-6.276185307179584	0.9389478213810621	0.9368379465952711	0.0266775174772442
-6.275185307179584	0.9305373274777262	0.9277886580967805	0.027359368888116686
-6.274185307179583	0.9222027669276485	0.9187329247882274	0.028037286510908185
-6.273185307179583	0.9139435228702784	0.9096707764862747	0.02871127749870049
-6.272185307179583	0.9057589821214236	0.9006022429752253	0.02938134899801982
-6.271185307179582	0.8976485351743219	0.8915273540070386	0.03004750814883947
-6.270185307179582	0.8896115762001557	0.8824461393013473	0.03070976208458389
-6.269185307179582	0.8816475030481965	0.8733586285454739	0.031368117932130964
-6.268185307179581	0.8737557172455042	0.864264851394447	0.03202258281181585
-6.267185307179581	0.8659356239960991	0.8551648374710185	0.03267316383743385
-6.2661853071795806	0.8581866321798003	0.8460586163656795	0.033319868116243906
-6.26518530717958	0.8505081543505892	0.8369462176366773	0.03396270274897151
-6.26418530717958	0.8428996067345612	0.8278276708100321	0.034601674829812065
-6.2631853071795796	0.8353604092275091	0.8187030053795532	0.035236791446434074
-6.262185307179579	0.8278899853920191	0.809572250806855	0.0358680596799826
-6.261185307179579	0.8204877624542517	0.8004354365213755	0.036495486605081714
-6.2601853071795786	0.8131531713003357	0.7912925919203911	0.0371190792898387
-6.259185307179578	0.8058856464723042	0.7821437463690333	0.03773884479584641
-6.258185307179578	0.7986846261637454	0.7729889292003058	0.038354790178187055
-6.2571853071795775	0.7915495522150447	0.7638281697151015	0.03896692248543497
-6.256185307179577	0.784479870108271	0.7546614971822175	0.039575248759660196
-6.255185307179577	0.7774750289617508	0.7454889408383734	0.04017977603643143
-6.2541853071795765	0.7705344815242171	0.7363105298882262	0.0407805113448192
-6.253185307179576	0.7636576841686961	0.7271262935043883	0.04137746170739924
-6.252185307179576	0.7568440968860612	0.7179362608274429	0.04197063414025579
-6.2511853071795755	0.7500931832781933	0.7087404609659612	0.04256003565298421
-6.250185307179575	0.7434044105509019	0.6995389229965188	0.04314567324869487
-6.249185307179575	0.7367772495064981	0.690331675963712	0.043727553924016005
-6.2481853071795745	0.7302111745360639	0.6811187488801747	0.04430568466909703
-6.247185307179574	0.7237056636114615	0.6719001707265941	0.04488007246761139
-6.246185307179574	0.7172601982769762	0.6626759704517282	0.04545072429676037
-6.2451853071795735	0.7108742636407432	0.6534461769724219	0.04601764712727568
-6.244185307179573	0.704547348365897	0.6442108191736234	0.046580847923423215
-6.243185307179573	0.6982789446613795	0.6349699259084007	0.04714033364300555
-6.2421853071795725	0.6920685482725585	0.6257235259979583	0.04769611123736591
-6.241185307179572	0.6859156584715491	0.6164716482316535	0.048248187651390766
-6.240185307179572	0.6798197780472816	0.6072143213670127	0.04879656982351331
-6.2391853071795715	0.6737804132953571	0.5979515741297486	0.04934126468571653
-6.238185307179571	0.6677970740075903	0.588683435213776	0.04988227916353666
-6.237185307179571	0.6618692734613801	0.5794099332812286	0.05041962017606573
-6.2361853071795705	0.6559965284088508	0.570131096962475	0.05095329463595558
-6.23518530717957	0.6501783590657036	0.5608469548561359	0.05148330944942049
-6.23418530717957	0.6444142890999208	0.5515575355291003	0.052009671516240544
-6.2331853071795695	0.6387038456202218	0.5422628675165416	0.052532387729764624
-6.232185307179569	0.6330465591643099	0.5329629793219344	0.05305146497691411
-6.231185307179569	0.627441963686952	0.5236578994170707	0.053566910138185424
-6.2301853071795685	0.6218895965477934	0.5143476562420771	0.054078730087653674
-6.229185307179568	0.6163889984990402	0.5050322782054301	0.05458693169297543
-6.228185307179568	0.610939713672957	0.49571179368397345	0.05509152181539258
-6.2271853071795675	0.605541289569121	0.486386231022934	0.05559250730973467
-6.226185307179567	0.600193277041569	0.47705561853593886	0.056089895024422666
-6.225185307179567	0.5948952302857365	0.467719984505031	0.0565836918014719
-6.2241853071795665	0.5896467068252343	0.4583793571806862	0.05707390447649546
-6.223185307179566	0.5844472674984926	0.44903376478182955	0.057560539878707
-6.222185307179566	0.5792964764451866	0.4396832354958512	0.058043604830924356
-6.2211853071795655	0.5741939010925672	0.4303277974786235	0.058523106149572304
-6.220185307179565	0.5691391121416435	0.4209674788545173	0.058999050644686156
-6.219185307179565	0.5641316835531681	0.4116023077164183	0.05947144511991442
-6.2181853071795645	0.5591711925335454	0.40223231212574295	0.05994029637252261
-6.217185307179564	0.5542572195205767	0.3928575201124558	0.060405611193395846
-6.216185307179564	0.5493893481690755	0.38347795967508497	0.06086739636704239
-6.2151853071795635	0.5445671653363884	0.3740936587807393	0.06132565867159662
-6.214185307179563	0.539790261067738	0.36470464536512437	0.06178040487882229
-6.213185307179563	0.535058228581501	0.3553109473325589	0.06223164175411577
-6.2121853071795625	0.5303706642543748	0.3459125925559911	0.06267937605650906
-6.211185307179562	0.5257271676063867	0.33650960887701553	0.06312361453867302
-6.210185307179562	0.5211273412858536	0.32710202410588846	0.06356436394692061
-6.2091853071795615	0.5165707910542173	0.3176898660215454	0.06400163102121005
-6.208185307179561	0.5120571257707821	0.3082731623716169	0.0644354224951478
-6.207185307179561	0.5075859573773889	0.2988519408724449	0.06486574509599206
-6.2061853071795605	0.503156900882948	0.2894262292090991	0.06529260554465563
-6.20518530717956	0.4987695743479359	0.27999605503539354	0.0657160105557091
-6.20418530717956	0.49442359886881204	0.27056144597390275	0.06613596683738435
-6.2031853071795595	0.4901185985623113	0.2611224296159782	0.06655248109157742
-6.202185307179559	0.48585420054971695	0.2516790335217647	0.0669655600138516
-6.201185307179559	0.4816300349410372	0.24223128522021684	0.06737521029344072
-6.2001853071795585	0.477445734819117	0.23277921220911474	0.06778143861325259
-6.199185307179558	0.4733009362237122	0.22332284195508112	0.06818425164987155
-6.198185307179558	0.469195278135455	0.2138622018935974	0.06858365607356219
-6.1971853071795575	0.4651284024598083	0.20439731942901992	0.06897965854827229
-6.196185307179557	0.4610999540109681	0.19492822193459647	0.06937226573163582
-6.195185307179557	0.4571095804956726	0.18545493675248226	0.06976148427497648
-6.1941853071795565	0.453156932497014	0.17597749119375683	0.07014732082331046
-6.193185307179556	0.44924166345818395	0.16649591253843943	0.07052978201534993
-6.192185307179556	0.4453634296661782	0.15701022803550663	0.07090887448350597
-6.1911853071795555	0.4415218902354894	0.14752046490290752	0.07128460485389182
-6.190185307179555	0.43771670709171834	0.13802665032758063	0.07165697974632597
-6.189185307179555	0.43394754495519733	0.12852881146547002	0.07202600577433552
-6.1881853071795545	0.43021407132458456	0.11902697544154132	0.07239168954515901
-6.187185307179554	0.4265159564603931	0.10952116934979873	0.0727540376597498
-6.186185307179554	0.4228528733685422	0.10001142025330072	0.07311305671277936
-6.1851853071795535	0.419224497783867	0.09049775518417659	0.0734687532926399
-6.184185307179553	0.41563050815361136	0.08098020114364259	0.07382113398144806
-6.183185307179553	0.412070585620927	0.07145878510201846	0.07417020535504788
-6.1821853071795525	0.4085444140083195	0.06193353399874328	0.07451597398301388
-6.181185307179552	0.4050516798011218	0.05240447474239229	0.0748584464286542
-6.180185307179552	0.4015920721309624	0.04287163421069277	0.07519762924901391
-6.1791853071795515	0.39816528275918966	0.03333503925054055	0.07553352899487795
-6.178185307179551	0.3947710060603377	0.023794716678016064	0.07586615221077458
-6.177185307179551	0.39140893900557056	0.01425069327840091	0.07619550543497802
-6.1761853071795505	0.3880787811461291	0.004702995806193524	0.07652159519951217
-6.17518530717955	0.38478023459680366	-0.004848349014873758	0.07684442803015351
-6.17418530717955	0.38151300401937277	-0.014403314491818992	0.07716401044643396
-6.1731853071795495	0.37827679660608815	-0.023961873962394194	0.07748034896164453
-6.172185307179549	0.37507132206316934	-0.03352400079506905	0.07779345008283826
-6.171185307179549	0.3718962925942776	-0.04308966838901507	0.07810332031083313
-6.1701853071795485	0.3687514228840438	-0.05265885017408868	0.07840996614021559
-6.169185307179548	0.36563643008159424	-0.06223151961081548	0.07871339405934336
-6.168185307179548	0.3625510337840964	-0.07180765019037376	0.07901361055034899
-6.1671853071795475	0.35949495602034287	-0.08138721543457848	0.07931062208914233
-6.166185307179547	0.3564679212343238	-0.09097018889586488	0.0796044351454144
-6.165185307179547	0.3534696562688551	-0.10055654415727233	0.07989505618264021
-6.1641853071795465	0.3504998903492344	-0.11014625483242807	0.08018249165808175
-6.163185307179546	0.3475583550668927	-0.11973929456553074	0.0804667480227912
-6.162185307179546	0.34464478436311163	-0.12933563703133522	0.08074783172161447
-6.1611853071795455	0.3417589145127549	-0.13893525593513484	0.08102574919319377
-6.160185307179545	0.33890048410803353	-0.14853812501274635	0.08130050686997092
-6.159185307179545	0.3360692340423217	-0.15814421803049322	0.08157211117819071
-6.1581853071795445	0.3332649074939772	-0.16775350878518966	0.08184056853790386
-6.157185307179544	0.33048724991022843	-0.1773659711041242	0.0821058853629701
-6.156185307179544	0.327736008991102	-0.18698157884504374	0.0823680680610613
-6.1551853071795435	0.32501093467336034	-0.1966003058961372	0.08262712303366487
-6.154185307179543	0.3223117791145157	-0.20622212617601943	0.08288305667608659
-6.153185307179543	0.3196382966768706	-0.21584701363371492	0.08313587537745379
-6.1521853071795425	0.3169902439116034	-0.22547494224864148	0.08338558552071863
-6.151185307179542	0.31436737954291666	-0.23510588603059504	0.08363219348266104
-6.150185307179542	0.3117694644522006	-0.24473981901973182	0.08387570563389213
-6.1491853071795415	0.3091962616622745	-0.2543767152865536	0.08411612833885684
-6.148185307179541	0.30664753632167746	-0.2640165489318907	0.08435346795583763
-6.147185307179541	0.30412305568898246	-0.2736592940868863	0.0845877308369572
-6.1461853071795405	0.30162258911719403	-0.2833049249129801	0.08481892332818172
-6.14518530717954	0.2991459080381837	-0.29295341560189214	0.08504705176932417
-6.14418530717954	0.29669278594717957	-0.30260474037560675	0.08527212249404709
-6.1431853071795395	0.29426299838732706	-0.31225887348635634	0.08549414182986598
-6.142185307179539	0.29185632293427627	-0.3219157892166052	0.08571311609815231
-6.141185307179539	0.2894725391808531	-0.33157546187903353	0.08592905161413676
-6.1401853071795385	0.2871114287217891	-0.3412378658165208	0.08614195468691216
-6.139185307179538	0.2847727751384848	-0.35090297540213106	0.08635183161943667
-6.138185307179538	0.28245636398386187	-0.3605707650390947	0.08655868870853714
-6.1371853071795375	0.2801619827672623	-0.3702412091607937	0.0867625322449118
-6.136185307179537	0.27788942093940944	-0.37991428223074547	0.08696336851313376
-6.135185307179537	0.2756384698774465	-0.38958995874258623	0.08716120379165386
-6.1341853071795365	0.27340892287000956	-0.3992682132200551	0.08735604435280404
-6.133185307179536	0.2712005751023921	-0.4089490202169783	0.08754789646280019
-6.132185307179536	0.2690132236417719	-0.4186323543172526	0.08773676638174543
-6.1311853071795355	0.26684666742248164	-0.42831819013482925	0.08792266036363328
-6.130185307179535	0.2647007072313721	-0.4380065023136982	0.08810558465635064
-6.129185307179535	0.26257514569322865	-0.44769726552787165	0.08828554550168093
-6.1281853071795345	0.2604697872562573	-0.4573904544813685	0.08846254913530717
-6.127185307179534	0.25838443817764983	-0.4670860439081976	0.08863660178681529
-6.126185307179534	0.25631890650919487	-0.47678400857234193	0.08880770967969706
-6.1251853071795335	0.2542730020829796	-0.48648432326774266	0.08897587903135316
-6.124185307179533	0.2522465364971624	-0.4961869628182828	0.08914111605309649
-6.123185307179533	0.250239323101794	-0.5058919020777715	0.0893034269501551
-6.1221853071795325	0.24825117698473415	-0.5155991159299275	0.08946281792167537
-6.121185307179532	0.24628191495762783	-0.5253085792883635	0.08961929516072512
-6.120185307179532	0.24433135554195418	-0.53502026709657	0.08977286485429678
-6.1191853071795315	0.242399318955159	-0.544734154327899	0.08992353318331037
-6.118185307179531	0.24048562709683746	-0.5544502159855474	0.09007130632261658
-6.117185307179531	0.2385901035350113	-0.5641684271025436	0.0902161904410002
-6.1161853071795305	0.23671257349247937	-0.5738887627417275	0.0903581917011828
-6.11518530717953	0.23485286383322201	-0.5836111979957372	0.0904973162598261
-6.11418530717953	0.23301080304890293	-0.5933357079869925	0.09063357026753495
-6.1131853071795295	0.2311862212454343	-0.603062267867678	0.09076695986886056
-6.112185307179529	0.22937895012961734	-0.612790852819728	0.09089749120230352
-6.111185307179529	0.22758882299586874	-0.6225214380548099	0.09102517040031677
-6.1101853071795285	0.22581567471300204	-0.6322539988143083	0.09115000358930905
-6.109185307179528	0.2240593417111037	-0.6419885103693096	0.09127199688964766
-6.108185307179528	0.2223196619684853	-0.6517249480205847	0.09139115641566173
-6.1071853071795275	0.22059647499869392	-0.6614632870985739	0.09150748827564527
-6.106185307179527	0.2188896218376191	-0.6712035029633706	0.09162099857186037
-6.105185307179527	0.21719894503066742	-0.6809455710047061	0.09173169340054003
-6.1041853071795265	0.21552428862001277	-0.690689466641932	0.09183957885189158
-6.103185307179526	0.2138654981319352	-0.7004351653240055	0.09194466101009961
-6.102185307179526	0.21222242056421603	-0.7101826425294726	0.09204694595332905
-6.1011853071795255	0.21059490437362888	-0.7199318737664527	0.09214643975372838
-6.100185307179525	0.20898279946350823	-0.7296828345726225	0.09224314847743252
-6.099185307179525	0.2073859571713775	-0.7394355005151997	0.09233707818456624
-6.0981853071795245	0.20580423025667513	-0.749189847190927	0.0924282349292469
