x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	3.159847537897686
-6.282185307179586	0.9910403921519204	0.25110395490233844	3.022880886699968
-6.281185307179586	0.9821611384315042	-1.9580417662232346	2.891073151554354
-6.280185307179585	0.9733615963131236	-5.59838639521718	2.7643064711439655
-6.279185307179585	0.9646411269266821	-10.64122710576044	2.6424648636053734
-6.278185307179585	0.9559990950620488	-17.058205871548644	2.5254342039474915
-6.277185307179584	0.947434869173069	-24.821306347574215	2.4131022016846844
-6.276185307179584	0.9389478213810621	-33.90285077437265	2.3053583786824556
-6.275185307179584	0.9305373274777262	-44.27549690509067	2.2020940472140307
-6.274185307179583	0.9222027669276485	-55.91223495523371	2.1032022882262478
-6.273185307179583	0.9139435228702784	-68.78638457495197	2.0085779298130926
-6.272185307179583	0.9057589821214236	-82.8715918437243	1.9181175258952932
-6.271185307179582	0.8976485351743219	-98.14182628730022	1.8317193351043541
-6.270185307179582	0.8896115762001557	-114.57137791676163	1.749283299869453
-6.269185307179582	0.8816475030481965	-132.13485428956483	1.6707110257055997
-6.268185307179581	0.8737557172455042	-150.80717759242665	1.5959057607015033
-6.267185307179581	0.8659356239960991	-170.5635817459171	1.5247723752055775
-6.2661853071795806	0.8581866321798003	-191.37960953062336	1.4572173417085375
-6.26518530717958	0.8505081543505892	-213.23110973474846	1.393148714921033
-6.26418530717958	0.8428996067345612	-236.09423432301142	1.3324761120448156
-6.2631853071795796	0.8353604092275091	-259.94543562671527	1.2751106932358827
-6.262185307179579	0.8278899853920191	-284.76146355484764	1.2209651422581198
-6.261185307179579	0.8204877624542517	-310.5193628260848	1.1699536473259167
-6.2601853071795786	0.8131531713003357	-337.1964702215639	1.1219918821342765
-6.259185307179578	0.8058856464723042	-364.77041185829654	1.0769969870749374
-6.258185307179578	0.7986846261637454	-393.21910048308945	1.0348875506370268
-6.2571853071795775	0.7915495522150447	-422.52073278684514	0.9955835909907899
-6.256185307179577	0.784479870108271	-452.65378673911323	0.9590065377529444
-6.255185307179577	0.7774750289617508	-483.59701894276355	0.9250792139322079
-6.2541853071795765	0.7705344815242171	-515.3294620086556	0.8937258180535717
-6.253185307179576	0.7636576841686961	-547.8304219501747	0.8648719064598941
-6.252185307179576	0.7568440968860612	-581.079475597511	0.8384443757894
-6.2511853071795755	0.7500931832781933	-615.0564680315542	0.8143714456276752
-6.250185307179575	0.7434044105509019	-649.7415100372847	0.7925826413327651
-6.249185307179575	0.7367772495064981	-685.1149755765247	0.7730087770319901
-6.2481853071795745	0.7302111745360639	-721.1574992799422	0.755581938789094
-6.247185307179574	0.7237056636114615	-757.8499739581727	0.7402354679403631
-6.246185307179574	0.7172601982769762	-795.1735481319421	0.7269039445983515
-6.2451853071795735	0.7108742636407432	-833.109623581068	0.7155231713218638
-6.244185307179573	0.704547348365897	-871.6398529122199	0.7060301569508536
-6.243185307179573	0.6982789446613795	-910.7461371453178	0.6983631006049017
-6.2421853071795725	0.6920685482725585	-950.4106233184456	0.6924613758439528
-6.241185307179572	0.6859156584715491	-990.6157021111712	0.6882655149899986
-6.240185307179572	0.6798197780472816	-1031.3440054861453	0.6857171936083881
-6.2391853071795715	0.6737804132953571	-1072.5784043488602	0.684759215147484
-6.238185307179571	0.6677970740075903	-1114.3020062254677	0.6853354957353636
-6.237185307179571	0.6618692734613801	-1156.4981529585148	0.6873910491322892
-6.2361853071795705	0.6559965284088508	-1199.1504184205116	0.6908719718376743
-6.23518530717957	0.6501783590657036	-1242.242606245182	0.6957254283502808
-6.23418530717957	0.6444142890999208	-1285.7587475763198	0.7018996365803984
-6.2331853071795695	0.6387038456202218	-1329.6830988341085	0.70934385341275
-6.232185307179569	0.6330465591643099	-1374.0001394988021	0.7180083604188936
-6.231185307179569	0.627441963686952	-1418.6945699116543	0.727844449717885
-6.2301853071795685	0.6218895965477934	-1463.7513090929938	0.7388044099839832
-6.229185307179568	0.6163889984990402	-1509.155492577308	0.7508415126001863
-6.228185307179568	0.610939713672957	-1554.8924702652596	0.7639099979563846
-6.2271853071795675	0.605541289569121	-1600.947804292493	0.7779650618909475
-6.226185307179567	0.600193277041569	-1647.3072669151513	0.7929628422745396
-6.225185307179567	0.5948952302857365	-1693.9568384119689	0.8088604057350031
