x	f(x)	hermite_uniform(x)	hermite_chebyshev(x)
-6.283185307179586	0.9999999999999978	0.9999999999999978	0.956062386809863
-6.282185307179586	0.9910403921519204	-335859330.8539186	0.9618389958031164
-6.281185307179586	0.9821611384315042	-1311640396.1807241	0.9640478458371001
-6.280185307179585	0.9733615963131236	-2881252741.043738	0.9632359218445243
-6.279185307179585	0.9646411269266821	-5000685037.924537	0.9598914515191356
-6.278185307179585	0.9559990950620488	-7627931017.685611	0.9544487968935139
-6.277185307179584	0.947434869173069	-10722917659.417192	0.9472930141064113
-6.276185307179584	0.9389478213810621	-14247435576.957203	0.9387641003086004
-6.275185307179584	0.9305373274777262	-18165071542.381565	0.9291609457237888
-6.274185307179583	0.9222027669276485	-22441143088.236713	0.9187450079889451
-6.273185307179583	0.9139435228702784	-27042635131.726124	0.9077437250448428
-6.272185307179583	0.9057589821214236	-31938138565.471287	0.8963536820313326
-6.271185307179582	0.8976485351743219	-37097790760.84236	0.8847435468612613
-6.270185307179582	0.8896115762001557	-42493217931.19874	0.8730567884007541
-6.269185307179582	0.8816475030481965	-48097479303.69264	0.8614141904704239
-6.268185307179581	0.8737557172455042	-53885013049.57265	0.8499161742006294
-6.267185307179581	0.8659356239960991	-59831583924.177444	0.8386449406229436
-6.2661853071795806	0.8581866321798003	-65914232569.03529	0.8276664447583724
-6.26518530717958	0.8505081543505892	-72111226429.68178	0.817032211869318
-6.26418530717958	0.8428996067345612	-78402012243.9761	0.806781005975733
-6.2631853071795796	0.8353604092275091	-84767170056.84166	0.796940360195376
-6.262185307179579	0.8278899853920191	-91188368718.4664	0.7875279779522953
-6.261185307179579	0.8204877624542517	-97648322824.09526	0.778553013605879
-6.2601853071795786	0.8131531713003357	-104130751054.60521	0.7700172405838827
-6.259185307179578	0.8058856464723042	-110620335878.09688	0.7619161146558816
-6.258185307179578	0.7986846261637454	-117102684573.7501	0.754239739557751
-6.2571853071795775	0.7915495522150447	-123564291540.18347	0.7469737417721066
-6.256185307179577	0.784479870108271	-129992501851.52554	0.7401000608833707
-6.255185307179577	0.7774750289617508	-136375476025.35165	0.7335976615584154
-6.2541853071795765	0.7705344815242171	-142702155967.5621	0.7274431728538256
-6.253185307179576	0.7636576841686961	-148962232060.18344	0.7216114602179502
-6.252185307179576	0.7568440968860612	-155146111358.9485	0.7160761352394014
-6.2511853071795755	0.7500931832781933	-161244886868.3765	0.7108100078927435
-6.250185307179575	0.7434044105509019	-167250307862.91064	0.70578548574619
-6.249185307179575	0.7367772495064981	-173154751223.49045	0.7009749243245559
-6.2481853071795745	0.7302111745360639	-178951193759.73642	0.6963509325628079
-6.247185307179574	0.7237056636114615	-184633185488.70654	0.6918866370407958
-6.246185307179574	0.7172601982769762	-190194823841.94278	0.6875559084575475
-6.2451853071795735	0.7108742636407432	-195630728773.27405	0.6833335535832753
-6.244185307179573	0.704547348365897	-200936018740.5675	0.6791954757184954
-6.243185307179573	0.6982789446613795	-206106287535.32562	0.6751188064918912
-6.2421853071795725	0.6920685482725585	-211137581934.72018	0.6710820116412034
-6.241185307179572	0.6859156584715491	-216026380151.3341	0.6670649732441528
-6.240185307179572	0.6798197780472816	-220769571056.53232	0.6630490506986018
-6.2391853071795715	0.6737804132953571	-225364434154.0321	0.6590171225925613
-6.238185307179571	0.6677970740075903	-229808620280.86676	0.6549536114546529
-6.237185307179571	0.6618692734613801	-234100133013.55435	0.6508444932340441
-6.2361853071795705	0.6559965284088508	-238237310757.8749	0.646677293225115
-6.23518530717957	0.6501783590657036	-242218809501.241	0.6424410700259544
-6.23418530717957	0.6444142890999208	-246043586207.22318	0.6381263890007938
-6.2331853071795695	0.6387038456202218	-249710882832.33813	0.6337252866043542
-6.232185307179569	0.6330465591643099	-253220210945.75458	0.6292312268205025
-6.231185307179569	0.627441963686952	-256571336933.09076	0.6246390508681813
-6.2301853071795685	0.6218895965477934	-259764267766.00577	0.6199449212341729
-6.229185307179568	0.6163889984990402	-262799237319.7749	0.6151462610043495
-6.228185307179568	0.610939713672957	-265676693221.5389	0.6102416893826251
-6.2271853071795675	0.605541289569121	-268397284212.38885	0.6052309542093904
-6.226185307179567	0.600193277041569	-270961848006.9159	0.6001148622186654
