1 3 10.8835
1 4 10.8135
1 5 nan
1 6 nan
1 7 nan
1 8 nan
1 9 nan
1 10 nan
1 11 nan
1 12 nan
1 13 nan
1 14 nan
1 15 nan
1 16 nan
1 17 nan
1 18 nan
1 19 nan
1 20 nan
1 21 nan
1 22 nan
1 23 nan
1 24 nan
1 25 nan
1 26 nan
1 27 nan
1 28 nan
1 29 nan
1 30 nan
1 31 nan
1 32 nan
1 33 nan
1 34 nan
1 35 nan
1 36 nan
1 37 nan
1 38 nan
1 39 nan
1 40 nan
1 41 nan
1 42 nan
1 43 nan
1 44 nan
1 45 nan
1 46 nan
1 47 nan
1 48 nan
1 49 nan
1 50 nan
1 51 nan
1 52 nan
1 53 nan
1 54 nan
1 55 nan
1 56 nan
1 57 nan
1 58 nan
1 59 nan
1 60 nan
1 61 nan
1 62 nan
1 63 nan
1 64 nan
1 65 nan
1 66 nan
1 67 nan
1 68 nan
1 69 nan
1 70 nan
1 71 nan
1 72 nan
1 73 nan
1 74 nan
1 75 nan
1 76 nan
1 77 nan
1 78 nan
1 79 nan
1 80 nan
1 81 nan
1 82 nan
1 83 nan
1 84 nan
1 85 nan
1 86 nan
1 87 nan
1 88 nan
1 89 nan
1 90 nan
1 91 nan
1 92 nan
1 93 nan
1 94 nan
1 95 nan
1 96 nan
1 97 nan
1 98 nan
1 99 nan
1 100 nan
1 101 nan
1 102 nan
1 103 nan
1 104 nan
1 105 nan
1 106 nan
1 107 nan
1 108 nan
1 109 nan
1 110 nan
1 111 nan
1 112 nan
1 113 nan
1 114 nan
1 115 nan
1 116 nan
1 117 nan
1 118 nan
1 119 nan
1 120 nan
1 121 nan
1 122 nan
1 123 nan
1 124 nan
1 125 nan
1 126 nan
1 127 nan
1 128 nan
1 129 nan
1 130 nan
1 131 nan
1 132 nan
1 133 nan
1 134 nan
1 135 nan
1 136 nan
1 137 nan
1 138 nan
1 139 nan
1 140 nan
1 141 nan
1 142 nan
1 143 nan
1 144 nan
1 145 nan
1 146 nan
1 147 nan
1 148 nan
1 149 nan
1 150 nan
1 151 nan
1 152 nan
1 153 nan
1 154 nan
1 155 nan
1 156 nan
1 157 nan
1 158 nan
1 159 nan
1 160 nan
1 161 nan
1 162 nan
1 163 nan
1 164 nan
1 165 nan
1 166 nan
1 167 nan
1 168 nan
1 169 nan
1 170 nan
1 171 nan
1 172 nan
1 173 nan
1 174 nan
1 175 nan
1 176 nan
1 177 nan
1 178 nan
1 179 nan
1 180 nan
1 181 nan
1 182 nan
1 183 nan
1 184 nan
1 185 nan
1 186 nan
1 187 nan
1 188 nan
1 189 nan
1 190 nan
1 191 nan
1 192 nan
1 193 nan
1 194 nan
1 195 nan
1 196 nan
1 197 nan
1 198 nan
1 199 nan
1 200 nan

2 3 nan
2 4 nan
2 5 10.915
2 6 11.1826
2 7 11.191
2 8 10.6833
2 9 10.6306
2 10 10.8106
2 11 10.6629
2 12 10.5924
2 13 10.5807
2 14 10.5525
2 15 10.5809
2 16 10.5615
2 17 10.5226
2 18 10.5261
2 19 10.5236
2 20 10.5268
2 21 10.5254
2 22 10.5209
2 23 10.5219
2 24 10.5196
2 25 10.5205
2 26 10.5207
2 27 10.5202
2 28 10.5205
2 29 10.52
2 30 10.5199
2 31 10.52
2 32 10.5199
2 33 10.5199
2 34 10.5199
2 35 10.5198
2 36 10.5198
2 37 10.5198
2 38 10.5197
2 39 10.5197
2 40 10.5197
2 41 10.5197
2 42 10.5197
2 43 10.5196
2 44 10.5196
2 45 10.5196
2 46 10.5196
2 47 10.5196
2 48 10.5196
2 49 10.5196
2 50 10.5195
2 51 10.5195
2 52 10.5195
2 53 10.5195
2 54 10.5195
2 55 10.5195
2 56 10.5195
2 57 10.5195
2 58 10.5195
2 59 10.5195
2 60 10.5195
2 61 10.5195
2 62 10.5195
2 63 10.5194
2 64 10.5194
2 65 10.5194
2 66 10.5194
2 67 10.5194
2 68 10.5194
2 69 10.5194
2 70 10.5194
2 71 10.5194
2 72 10.5194
2 73 10.5194
2 74 10.5194
2 75 10.5194
2 76 10.5194
2 77 10.5194
2 78 10.5194
2 79 10.5194
2 80 10.5194
2 81 10.5194
2 82 10.5194
2 83 10.5194
2 84 10.5194
2 85 10.5194
2 86 10.5194
2 87 10.5194
2 88 10.5194
2 89 10.5194
2 90 10.5194
2 91 10.5194
2 92 10.5194
2 93 10.5194
2 94 10.5194
2 95 10.5194
2 96 10.5194
2 97 10.5194
2 98 10.5194
2 99 10.5194
2 100 10.5194
2 101 10.5194
2 102 10.5194
2 103 10.5194
2 104 10.5194
2 105 10.5194
2 106 10.5193
2 107 10.5193
2 108 10.5193
2 109 10.5193
2 110 10.5193
2 111 10.5193
2 112 10.5193
2 113 10.5193
2 114 10.5193
2 115 10.5193
2 116 10.5193
2 117 10.5193
2 118 10.5193
2 119 10.5193
2 120 10.5193
2 121 10.5193
2 122 10.5193
2 123 10.5193
2 124 10.5193
2 125 10.5193
2 126 10.5193
2 127 10.5193
2 128 10.5193
2 129 10.5193
2 130 10.5193
2 131 10.5193
2 132 10.5193
2 133 10.5193
2 134 10.5193
2 135 10.5193
2 136 10.5193
2 137 10.5193
2 138 10.5193
2 139 10.5193
2 140 10.5193
2 141 10.5193
2 142 10.5193
2 143 10.5193
2 144 10.5193
2 145 10.5193
2 146 10.5193
2 147 10.5193
2 148 10.5193
2 149 10.5193
2 150 10.5193
2 151 10.5193
2 152 10.5193
2 153 10.5193
2 154 10.5193
2 155 10.5193
2 156 10.5193
2 157 10.5193
2 158 10.5193
2 159 10.5193
2 160 10.5193
2 161 10.5193
2 162 10.5193
2 163 10.5193
2 164 10.5193
2 165 10.5193
2 166 10.5193
2 167 10.5193
2 168 10.5193
2 169 10.5193
2 170 10.5193
2 171 10.5193
2 172 10.5193
2 173 10.5193
