2 3 10.8995
2 4 10.8007
2 5 10.9126
2 6 11.2917
2 7 10.6489
2 8 10.5607
2 9 10.5683
2 10 10.8007
2 11 10.5781
2 12 10.524
2 13 10.5352
2 14 10.5726
2 15 10.5644
2 16 10.5262
2 17 10.5223
2 18 10.5221
2 19 10.5305
2 20 10.5227
2 21 10.5212
2 22 10.5214
2 23 10.5216
2 24 10.5216
2 25 10.5212
2 26 10.5211
2 27 10.5211
2 28 10.5212
2 29 10.5212
2 30 10.5211
2 31 10.5211
2 32 10.5211
2 33 10.5211
2 34 10.5211
2 35 10.5211
2 36 10.5211
2 37 10.5211
2 38 10.5211
2 39 10.5211
2 40 10.5211
2 41 10.5211
2 42 10.5211
2 43 10.5211
2 44 10.5211
2 45 10.5211
2 46 10.5211
2 47 10.5211
2 48 10.5211
2 49 10.5211
2 50 10.5211
2 51 10.5211
2 52 10.5211
2 53 10.5211
2 54 10.5211
2 55 10.5211
2 56 10.5211
2 57 10.5211
2 58 10.5211
2 59 10.5211
2 60 10.5211
2 61 10.5211
2 62 10.5211
2 63 10.5211
2 64 10.5211
2 65 10.5211
2 66 10.5211
2 67 10.5211
2 68 10.5211
2 69 10.5211
2 70 10.5211
2 71 10.5211
2 72 10.5211
2 73 10.5211
2 74 10.5211
2 75 10.5211
2 76 10.5211
2 77 10.5211
2 78 10.5211
2 79 10.5211
2 80 10.5211
2 81 10.5211
2 82 10.5211
2 83 10.5211
2 84 10.5211
2 85 10.5211
2 86 10.5211
2 87 10.5211
2 88 10.5211
2 89 10.5211
2 90 10.5211
2 91 10.5211
2 92 10.5211
2 93 10.5211
2 94 10.5211
2 95 10.5211
2 96 10.5211
2 97 10.5211
2 98 10.5211
2 99 10.5211
2 100 10.5211
2 101 10.5211
2 102 10.5211
2 103 10.5211
2 104 10.5211
2 105 10.5211
2 106 10.5211
2 107 10.5211
2 108 10.5211
2 109 10.5211
2 110 10.5211
2 111 10.5211
2 112 10.5211
2 113 10.5211
2 114 10.5211
2 115 10.5211
2 116 10.5211
2 117 10.5211
2 118 10.5211
2 119 10.5211
2 120 10.5211
2 121 10.5211
2 122 10.5211
2 123 10.5211
2 124 10.5211
2 125 10.5211
2 126 10.5211
2 127 10.5211
2 128 10.5211
2 129 10.5211
2 130 10.5211
2 131 10.5211
2 132 10.5211
2 133 10.5211
2 134 10.5211
2 135 10.5211
2 136 10.5211
2 137 10.5211
2 138 10.5211
2 139 10.5211
2 140 10.5211
2 141 10.5211
2 142 10.5211
2 143 10.5211
2 144 10.5211
2 145 10.5211
2 146 10.5211
2 147 10.5211
2 148 10.5211
2 149 10.5211
2 150 10.5211
2 151 10.5211
2 152 10.5211
2 153 10.5211
2 154 10.5211
2 155 10.5211
2 156 10.5211
2 157 10.5211
2 158 10.5211
2 159 10.5211
2 160 10.5211
2 161 10.5211
2 162 10.5211
2 163 10.5211
2 164 10.5211
2 165 10.5211
2 166 10.5211
2 167 10.5211
2 168 10.5211
2 169 10.5211
2 170 10.5211
2 171 10.5211
2 172 10.5211
2 173 10.5211
2 174 10.5211
2 175 10.5211
2 176 10.5211
2 177 10.5211
2 178 10.5211
2 179 10.5211
